Neighborhood_ID,Neighborhood_Name,Ward_Number,Latitude,Longitude
19,Marathahalli,166,13.01312744,77.46096467
10,Basavanagudi,4,12.86061386,77.65945161
12,Indiranagar,145,12.92393507,77.49345551
6,Basavanagudi,165,12.90853656,77.72114782
13,Indiranagar,88,12.91922013,77.68120442
4,Marathahalli,106,12.89767944,77.63067331
13,Jayanagar,105,13.00447901,77.5441774
17,Koramangala,36,13.01566822,77.64138271
1,Marathahalli,58,12.88711637,77.59305701
5,BTM Layout,169,13.0352865,77.53734454
17,HSR Layout,8,12.91251137,77.73352369
18,Indiranagar,195,12.92073063,77.49856682
7,Indiranagar,158,13.05720208,77.67601512
16,Malleshwaram,86,13.07529148,77.69001157
8,Basavanagudi,180,13.05618908,77.73553838
12,Yelahanka,97,12.88694071,77.61482493
14,Yelahanka,153,13.09981691,77.61046255
19,Malleshwaram,180,13.01803885,77.72608676
11,Marathahalli,59,12.97766716,77.69032798
12,Indiranagar,30,13.08871035,77.67909094
13,Whitefield,101,13.0543451,77.68674112
8,Koramangala,67,13.02293576,77.59795433
1,BTM Layout,132,13.05959931,77.46242559
9,Jayanagar,93,12.94636665,77.50947947
2,Jayanagar,185,13.02110961,77.64289763
14,Yelahanka,63,12.897645,77.56884978
13,Yelahanka,32,13.09700016,77.63203107
16,Malleshwaram,87,12.99724543,77.61550337
2,Indiranagar,51,13.05355931,77.58159809
4,Basavanagudi,63,12.95183497,77.52041841
12,Jayanagar,80,13.0396472,77.66568797
16,Indiranagar,87,12.94684622,77.72271354
10,BTM Layout,110,12.99750127,77.68098912
3,Koramangala,101,13.0445337,77.48601147
4,Koramangala,129,12.87911848,77.61138492
6,Jayanagar,19,12.93919646,77.70060985
5,Whitefield,101,12.98623424,77.62729453
18,Malleshwaram,163,12.93349943,77.58187075
3,Jayanagar,191,12.92729181,77.5353639
10,BTM Layout,94,12.92041602,77.54911723
11,Whitefield,81,12.90694796,77.52264705
19,HSR Layout,103,13.06222614,77.50871794
14,Marathahalli,113,13.08092228,77.62665954
11,Yelahanka,154,13.02504236,77.60281544
4,Yelahanka,13,12.85749988,77.67044993
6,Whitefield,118,13.0465583,77.54237886
17,Jayanagar,86,12.98298496,77.58824722
19,Yelahanka,23,13.03952752,77.65411107
13,Indiranagar,107,12.95933459,77.73897014
10,Yelahanka,163,12.86032048,77.55466112
11,Koramangala,12,13.02043625,77.53946266
6,Yelahanka,137,12.96103212,77.58478651
2,HSR Layout,78,13.06851087,77.66716219
1,Malleshwaram,67,13.03453448,77.73846509
11,Whitefield,108,12.93989044,77.6109609
16,Indiranagar,44,13.03102049,77.69373207
3,HSR Layout,189,12.97380215,77.58931994
5,Koramangala,149,12.89986099,77.46195714
15,Jayanagar,7,12.95497158,77.71826339
15,Marathahalli,128,12.9056406,77.53696343
4,Koramangala,97,12.85124413,77.49159969
4,Whitefield,11,12.91169894,77.74884845
8,Whitefield,173,12.90238033,77.5542197
7,Whitefield,160,12.85108423,77.49096148
17,HSR Layout,106,13.04598134,77.54346265
15,Whitefield,83,12.86924623,77.60415129
5,Malleshwaram,36,12.96226477,77.47638713
13,Malleshwaram,118,12.95447079,77.55578625
4,Malleshwaram,165,12.89535203,77.65065693
17,Whitefield,41,13.09171713,77.7247796
17,Malleshwaram,92,13.0009334,77.56923131
14,Basavanagudi,49,13.05337826,77.61936927
14,Yelahanka,143,12.97403514,77.64081866
17,Yelahanka,141,13.03070298,77.47122604
8,Whitefield,53,13.0924448,77.55266751
2,BTM Layout,107,12.93710135,77.6552762
13,HSR Layout,33,12.97606596,77.67069833
16,Marathahalli,119,12.97863422,77.55678563
16,HSR Layout,32,13.0979987,77.45202088
6,Basavanagudi,118,12.90827479,77.45205968
4,HSR Layout,176,13.01882688,77.61143601
3,Basavanagudi,196,12.88455742,77.61544577
6,Basavanagudi,185,13.08176838,77.61671583
4,HSR Layout,62,12.99759548,77.66652592
18,Marathahalli,82,13.06485288,77.72638082
6,Basavanagudi,130,13.07381039,77.74705106
5,Malleshwaram,77,12.98927748,77.66032003
9,Indiranagar,16,13.02050182,77.60419962
11,Indiranagar,123,13.02468016,77.49229844
6,Jayanagar,8,12.96512021,77.56525255
16,Whitefield,147,12.95870956,77.621737
19,Koramangala,160,12.89654705,77.74994254
11,Malleshwaram,67,12.94597864,77.48809449
15,Malleshwaram,115,13.09768924,77.68792294
9,Koramangala,113,12.91746539,77.74968206
19,Whitefield,32,13.04061023,77.69158738
19,Indiranagar,105,12.86483687,77.68014325
9,Marathahalli,25,12.9668672,77.52760434
4,Basavanagudi,53,12.86460253,77.45100875
10,Koramangala,81,12.96894998,77.51779613
9,Marathahalli,25,12.85688812,77.68694003
19,Jayanagar,33,13.00332369,77.48218436
15,Basavanagudi,31,12.99662727,77.53883551
19,HSR Layout,36,13.04946081,77.61875158
2,Malleshwaram,87,12.99582155,77.62394309
10,Basavanagudi,123,13.08149979,77.61289661
19,HSR Layout,177,13.04577615,77.74426505
17,Indiranagar,44,12.88316413,77.45368568
20,HSR Layout,48,12.9163683,77.59627955
2,HSR Layout,158,12.85655765,77.60132619
19,BTM Layout,13,12.9465335,77.53799664
17,Koramangala,171,12.97738406,77.60752138
18,Basavanagudi,144,13.08648656,77.65198395
17,Koramangala,91,12.98056686,77.65182677
2,Basavanagudi,154,13.04525701,77.47635709
19,Malleshwaram,175,12.917006,77.69073799
1,Yelahanka,165,12.88828961,77.72921295
11,Koramangala,131,13.05270906,77.48708356
10,Koramangala,154,12.91185629,77.57499209
5,Malleshwaram,143,13.06783378,77.60352507
16,Basavanagudi,66,12.89246247,77.49044651
5,Malleshwaram,28,13.06289664,77.60101522
12,Marathahalli,125,13.0432119,77.51205765
4,HSR Layout,166,13.00280517,77.73060829
6,Malleshwaram,172,13.06255517,77.5845411
19,Basavanagudi,181,12.93267753,77.74847038
9,Indiranagar,80,12.89150854,77.46395334
12,Malleshwaram,132,12.88926017,77.48827422
15,Whitefield,72,12.91758973,77.58296324
16,Malleshwaram,44,12.96155678,77.71230779
13,Koramangala,119,13.06900572,77.61656774
7,Marathahalli,46,12.87238391,77.66970297
20,BTM Layout,84,13.07881051,77.57706895
4,Malleshwaram,26,13.08137368,77.46215361
11,Yelahanka,96,13.0318091,77.64434377
8,Whitefield,13,13.0750709,77.64020044
6,Indiranagar,125,13.04249666,77.47142841
10,Malleshwaram,69,12.98207524,77.50126444
7,HSR Layout,172,13.00018756,77.59284674
7,HSR Layout,181,13.00705612,77.58399128
4,Whitefield,51,12.88172332,77.67572525
3,Koramangala,13,12.89826353,77.56622394
7,Jayanagar,169,12.98084218,77.64899007
4,Koramangala,139,12.87880708,77.66132706
13,Whitefield,165,13.09124482,77.64350116
20,Koramangala,60,12.97678182,77.62883767
17,HSR Layout,32,12.94502154,77.69170504
7,Marathahalli,173,12.88938501,77.64713209
17,Jayanagar,18,12.95413347,77.7002553
4,HSR Layout,93,12.92560655,77.64100566
11,Indiranagar,148,12.87198179,77.49769191
3,HSR Layout,44,13.09175132,77.54283362
11,Koramangala,164,12.91624452,77.5491066
3,Marathahalli,197,13.02261756,77.47817464
12,Jayanagar,37,12.87283063,77.657692
1,Malleshwaram,161,13.07829225,77.62853334
4,Jayanagar,127,12.99768786,77.62692648
14,HSR Layout,19,13.014218,77.59355519
1,Malleshwaram,179,13.04544609,77.61293739
14,Whitefield,32,13.00147883,77.45242619
13,Basavanagudi,106,12.86772686,77.47887442
13,HSR Layout,22,12.95739561,77.65500589
15,Yelahanka,122,12.91550752,77.52844004
17,HSR Layout,129,12.97167926,77.48237346
12,Whitefield,54,12.95108129,77.54859658
14,Jayanagar,148,13.05663328,77.52634476
12,Indiranagar,58,12.91176189,77.45881174
18,Malleshwaram,163,12.90032526,77.57316734
4,Yelahanka,70,13.08952157,77.45810876
14,Basavanagudi,198,13.08737915,77.45011726
19,Whitefield,189,13.09836624,77.68774213
13,Basavanagudi,63,12.99209514,77.54449149
18,BTM Layout,189,12.87828599,77.62027592
11,Yelahanka,185,13.07004194,77.53932523
6,Yelahanka,3,12.88627875,77.72900711
9,BTM Layout,99,12.88889858,77.66875437
12,Yelahanka,45,12.89834939,77.56075108
19,HSR Layout,143,13.01335471,77.51318808
14,BTM Layout,17,12.87679976,77.49134191
15,Jayanagar,143,13.04457041,77.67872561
11,BTM Layout,5,12.8645629,77.58591103
6,Jayanagar,174,12.87761164,77.51958901
14,Indiranagar,11,12.95862179,77.72588782
3,Koramangala,192,12.94479288,77.56702892
19,Yelahanka,92,13.09742707,77.61304781
20,Malleshwaram,142,13.09171599,77.70733976
11,Malleshwaram,39,12.89742045,77.70001252
17,Koramangala,195,13.08666639,77.64138609
17,Marathahalli,183,13.02306548,77.71658713
3,HSR Layout,42,12.95221079,77.73562945
14,Yelahanka,94,13.03490773,77.73053424
7,Yelahanka,5,13.07503524,77.5547022
19,Koramangala,52,12.89503539,77.56915133
3,Jayanagar,150,12.89899607,77.52215116
2,HSR Layout,44,12.95218019,77.70104895
17,Whitefield,115,12.89230294,77.48654738
9,Malleshwaram,187,12.94009937,77.55652501
6,Whitefield,153,13.01142288,77.45291996
9,BTM Layout,127,13.05320453,77.62839387
5,Jayanagar,116,12.92548373,77.64751529
2,Marathahalli,149,12.92043267,77.52469625
15,Whitefield,192,13.04493574,77.6710192
9,Malleshwaram,68,12.94525656,77.56446104
19,Malleshwaram,47,13.05461884,77.54351332
10,Malleshwaram,127,13.09834508,77.73684963
4,Indiranagar,35,13.09491717,77.62660774
10,Yelahanka,7,13.01567174,77.52569582
8,Whitefield,184,12.9438033,77.74497265
13,BTM Layout,116,12.86637246,77.56626489
7,Whitefield,52,13.03451016,77.64434894
7,BTM Layout,110,13.09449181,77.66715617
4,Malleshwaram,46,12.86699612,77.57668875
15,HSR Layout,137,12.85154193,77.61077504
12,BTM Layout,186,13.05794405,77.52193458
16,Jayanagar,23,12.87556474,77.58974653
6,Yelahanka,131,12.87040575,77.54324003
9,Yelahanka,127,13.07758402,77.61423738
3,Indiranagar,189,12.8698902,77.6509671
8,Basavanagudi,9,12.87850441,77.63420156
7,Whitefield,53,12.99239342,77.68301503
4,Koramangala,196,13.03920354,77.46245901
13,Indiranagar,177,12.94989306,77.47357903
19,Koramangala,198,12.95514729,77.51159423
7,Basavanagudi,48,13.0081565,77.74574076
10,Yelahanka,123,12.97635632,77.69008042
12,Jayanagar,82,12.85465707,77.72723631
3,Malleshwaram,109,12.8783958,77.53162711
12,Malleshwaram,7,12.9954,77.62215695
19,BTM Layout,99,13.04841563,77.61646544
15,Indiranagar,31,13.04077579,77.62085569
8,Basavanagudi,102,13.03501414,77.66527008
12,Jayanagar,56,13.04281815,77.56819401
20,Malleshwaram,99,12.86111087,77.65316311
6,BTM Layout,189,13.07377539,77.68653111
10,Whitefield,5,13.07232078,77.53672197
2,Yelahanka,30,12.982981,77.73372296
13,Whitefield,22,12.91214858,77.6054144
7,Yelahanka,145,12.99804462,77.66982881
8,Whitefield,138,12.98947148,77.66867747
16,BTM Layout,196,12.9057393,77.619573
11,Jayanagar,170,13.00078254,77.54680511
4,Indiranagar,27,13.04932353,77.65008184
17,Yelahanka,127,13.05152672,77.47618546
16,Basavanagudi,135,12.86492446,77.74443062
19,Koramangala,23,12.89929083,77.50519918
11,Jayanagar,75,13.01705584,77.53262786
7,Jayanagar,117,13.06495799,77.73633174
13,BTM Layout,136,12.98030427,77.50596241
19,Koramangala,8,13.02688142,77.50102781
17,Marathahalli,101,12.855268,77.69136079
13,Jayanagar,5,13.0021052,77.52538645
12,Basavanagudi,86,13.09047729,77.47841798
7,Jayanagar,130,13.01525365,77.51799291
1,HSR Layout,179,13.08056893,77.71651208
1,Yelahanka,194,12.99150236,77.53409576
20,Malleshwaram,12,13.06084468,77.65851815
14,Jayanagar,47,12.8810406,77.56854177
15,Jayanagar,183,12.88087832,77.52863563
11,BTM Layout,26,12.88004483,77.49321422
9,Basavanagudi,102,12.97221239,77.74165752
17,BTM Layout,120,12.93256589,77.60633466
4,Indiranagar,173,13.02979646,77.4844265
20,Yelahanka,190,13.07565548,77.50964419
19,Basavanagudi,70,13.00484371,77.57218912
7,BTM Layout,2,12.90330264,77.61325116
1,Koramangala,26,13.08271922,77.50453904
9,Koramangala,14,12.98196433,77.53331851
13,Jayanagar,82,13.02998639,77.6851119
2,Malleshwaram,102,13.07262646,77.57524448
2,BTM Layout,185,13.09745798,77.45042071
15,Indiranagar,32,12.97651599,77.46618209
17,BTM Layout,62,13.05201568,77.58179853
13,BTM Layout,115,12.99171677,77.46803532
7,HSR Layout,30,12.97161349,77.50217132
9,Malleshwaram,141,12.98442813,77.66836293
12,BTM Layout,168,12.97106881,77.59411515
3,Whitefield,31,12.95525703,77.59473858
15,Whitefield,37,13.03093017,77.62946543
7,Jayanagar,173,12.91241895,77.6865556
1,Indiranagar,102,13.00409537,77.49757579
14,Malleshwaram,128,13.02824004,77.50191428
19,Indiranagar,86,13.07302271,77.48642116
16,Koramangala,59,12.93296929,77.73104878
10,Basavanagudi,28,13.06514978,77.62318707
1,Malleshwaram,122,13.08632279,77.47779213
5,HSR Layout,61,13.01216985,77.51619367
3,Malleshwaram,147,13.04285825,77.66767701
17,BTM Layout,171,12.95142674,77.4586975
18,Yelahanka,187,13.08803385,77.66769667
19,HSR Layout,16,13.01771536,77.72343933
18,Jayanagar,69,12.9275392,77.46691453
16,Indiranagar,44,12.95106534,77.50592613
2,Whitefield,113,13.00443888,77.45071358
15,HSR Layout,194,12.90853379,77.48270915
13,Jayanagar,138,13.0384786,77.63509746
13,Koramangala,175,12.90617288,77.46344534
16,Malleshwaram,19,12.9979473,77.57775052
8,Malleshwaram,84,13.02425163,77.60102053
11,Whitefield,93,13.06493697,77.72198873
8,Yelahanka,179,13.0334751,77.59228711
10,Indiranagar,141,13.04970627,77.49276366
1,Basavanagudi,191,13.07823295,77.53678766
12,Malleshwaram,144,12.99944289,77.65165861
9,Basavanagudi,181,13.06157,77.48363474
5,Indiranagar,163,12.90796806,77.51952283
9,Koramangala,100,13.05368329,77.74873314
16,Koramangala,187,12.90542169,77.45166037
18,Basavanagudi,39,13.0836573,77.49565499
8,Whitefield,67,12.93249333,77.70310575
11,Basavanagudi,73,12.8929595,77.48041461
20,BTM Layout,189,12.88704219,77.4600923
19,Jayanagar,50,12.89681805,77.48639369
4,HSR Layout,53,12.96188508,77.65807916
20,Whitefield,46,12.98053735,77.74793316
10,Jayanagar,52,13.07844646,77.62719067
13,Malleshwaram,124,12.9452537,77.48729488
20,Indiranagar,157,12.90437058,77.50513363
14,Koramangala,5,13.03595528,77.6113046
2,Indiranagar,195,12.8836636,77.66469746
4,Whitefield,74,13.07307084,77.64887365
7,Marathahalli,95,12.95234991,77.62241795
19,Basavanagudi,75,13.00346037,77.74588093
17,BTM Layout,168,12.89654609,77.50941019
16,Jayanagar,116,12.88638229,77.5018712
13,Jayanagar,130,13.04970984,77.70771836
18,Yelahanka,68,12.95742557,77.53724652
12,Koramangala,190,13.0966857,77.54975791
1,Jayanagar,80,12.98107449,77.61460044
15,Whitefield,186,13.06141323,77.56438244
3,HSR Layout,105,13.09499092,77.53629213
6,Marathahalli,69,12.92028754,77.72515258
14,Jayanagar,186,13.05022043,77.48878226
6,HSR Layout,163,12.85550154,77.57128694
1,Jayanagar,142,13.01993853,77.45089012
20,Whitefield,143,13.03630027,77.6922361
6,HSR Layout,134,12.96934093,77.50052565
8,Malleshwaram,16,12.8905263,77.681897
15,Jayanagar,87,13.00418014,77.49458093
14,Malleshwaram,124,13.07438216,77.57502165
16,Yelahanka,174,13.0828298,77.66845548
20,Koramangala,191,13.0365256,77.53124264
16,Whitefield,140,12.91592831,77.54417514
19,BTM Layout,41,13.06758173,77.65019675
1,Whitefield,119,13.07220577,77.5063103
4,Basavanagudi,19,12.94181055,77.73553531
10,BTM Layout,76,12.89574543,77.50663631
20,Basavanagudi,109,13.06866486,77.67499864
18,HSR Layout,119,13.07127433,77.69077966
2,Yelahanka,113,12.87522652,77.56231113
4,HSR Layout,2,13.09174607,77.49687174
15,Jayanagar,20,12.98327014,77.49977105
4,Koramangala,119,13.09843255,77.74563511
16,Whitefield,95,12.96125206,77.66762298
15,Indiranagar,137,12.98332083,77.58501423
18,Whitefield,21,12.91652071,77.52720494
7,Whitefield,8,13.07473686,77.45567304
15,BTM Layout,167,12.96092803,77.65113916
11,Marathahalli,165,13.05365351,77.7370749
19,Indiranagar,29,12.86993357,77.48205296
8,Jayanagar,35,13.04706166,77.67634737
1,Basavanagudi,38,12.97256079,77.49597107
3,Malleshwaram,90,12.85135197,77.68763155
5,Basavanagudi,163,12.90656573,77.56117185
18,Koramangala,68,12.89843255,77.66361847
12,Yelahanka,131,13.03794115,77.72788472
12,Koramangala,109,12.96930055,77.63604176
19,Yelahanka,111,12.8899296,77.72620971
9,Whitefield,12,12.91420074,77.52050731
11,BTM Layout,32,12.9760192,77.74344014
17,Jayanagar,175,12.85490955,77.71185442
16,Marathahalli,63,12.9560314,77.482272
4,Koramangala,154,13.01951535,77.57406192
10,BTM Layout,43,12.97943865,77.72810886
15,Basavanagudi,107,12.99952489,77.47343461
19,Marathahalli,172,12.93165453,77.58612883
3,HSR Layout,38,12.89576893,77.66707813
5,Whitefield,29,13.05243532,77.46003419
11,Indiranagar,55,13.07640872,77.67584927
5,Indiranagar,52,12.97768514,77.55836077
7,Malleshwaram,115,12.9262603,77.52481154
6,Whitefield,19,12.97780121,77.62279168
13,Malleshwaram,35,13.06974638,77.61329936
2,Indiranagar,48,13.02285159,77.71218179
19,Jayanagar,110,13.06465402,77.65280088
11,Basavanagudi,188,12.93209486,77.5765593
20,Jayanagar,31,13.02799478,77.64504152
5,BTM Layout,3,13.01326224,77.67504441
9,Basavanagudi,163,12.99290412,77.73119857
6,Indiranagar,88,12.98205622,77.66127848
17,Malleshwaram,52,12.98774447,77.61316171
19,Whitefield,71,13.06241777,77.56189402
8,Whitefield,51,13.07899863,77.71744509
7,Yelahanka,56,12.87821512,77.68775589
5,Marathahalli,99,12.99219289,77.47315438
15,HSR Layout,21,13.07960211,77.65986236
10,Indiranagar,129,12.883685,77.61162487
16,Indiranagar,108,12.95321484,77.48109318
9,Malleshwaram,53,12.87227004,77.61948827
7,Yelahanka,6,12.8783691,77.50775178
11,Koramangala,82,13.0760277,77.66244347
9,Marathahalli,190,12.9615449,77.53353839
17,Jayanagar,79,13.02218491,77.49510318
9,Jayanagar,47,12.88472861,77.47459188
3,Koramangala,96,12.85548687,77.59723984
8,Yelahanka,106,13.07262099,77.50989043
19,Marathahalli,178,12.99363641,77.70653835
20,Indiranagar,82,12.85499694,77.45090033
16,Whitefield,31,13.09808487,77.70309164
7,Indiranagar,192,12.9730481,77.60632772
7,Jayanagar,157,12.96896913,77.72664366
20,Basavanagudi,143,13.00522855,77.51138338
13,Malleshwaram,58,12.85197613,77.48068214
3,Malleshwaram,23,12.99228459,77.63748746
12,HSR Layout,166,13.00737098,77.66201823
8,BTM Layout,41,12.92423839,77.56177552
13,Jayanagar,15,13.0317131,77.45410405
20,Yelahanka,87,12.94435795,77.57208874
16,Malleshwaram,3,13.02944328,77.52013608
7,Basavanagudi,1,12.88595629,77.55424089
4,Indiranagar,75,13.07842445,77.60202634
12,HSR Layout,139,13.06986434,77.66070255
17,Whitefield,188,12.88765662,77.73896759
1,Jayanagar,193,13.08461348,77.49319995
17,BTM Layout,76,12.98944507,77.65396983
2,Yelahanka,4,13.02541242,77.51996344
6,HSR Layout,25,13.06007345,77.51621141
12,Whitefield,171,12.87089249,77.64006622
11,BTM Layout,94,12.89232109,77.68279986
11,BTM Layout,168,12.92259773,77.74333611
18,HSR Layout,96,12.96930112,77.68064924
8,Indiranagar,108,12.93651363,77.49719449
7,Yelahanka,99,12.97646159,77.5176208
14,Koramangala,95,12.89647926,77.67841691
16,BTM Layout,100,13.02053853,77.60809637
12,Malleshwaram,91,12.86393372,77.5386224
9,Koramangala,44,12.94036238,77.59153497
20,Basavanagudi,187,12.89475831,77.72446641
16,HSR Layout,128,13.03248332,77.67667981
19,BTM Layout,23,13.07091333,77.58520932
16,Malleshwaram,190,12.86969655,77.74416618
9,Basavanagudi,23,13.04625946,77.68846239
13,Koramangala,186,13.07393057,77.45176127
5,Whitefield,55,13.09349255,77.48371018
19,Jayanagar,161,12.99484656,77.61619064
10,Koramangala,77,12.93184797,77.55498625
7,Jayanagar,63,12.9304934,77.69376763
9,Malleshwaram,103,12.94474252,77.7187061
14,BTM Layout,60,13.00316685,77.52219525
15,Jayanagar,189,12.9725575,77.67898575
13,HSR Layout,80,13.01340876,77.61061921
10,Malleshwaram,189,12.85982847,77.56759011
14,BTM Layout,95,12.87647039,77.68603402
12,Malleshwaram,69,13.09413487,77.61947714
19,Koramangala,114,13.09884638,77.64058521
6,Malleshwaram,104,13.0366647,77.46867622
12,Koramangala,108,12.91409929,77.6257639
13,HSR Layout,89,13.08834543,77.54021338
8,Yelahanka,21,12.9034257,77.59798827
16,HSR Layout,131,13.03285783,77.51660332
2,Basavanagudi,176,12.87881458,77.6343427
7,Koramangala,10,13.01222612,77.49424065
12,BTM Layout,87,13.03987875,77.48687118
7,Marathahalli,170,13.06491004,77.50652342
19,Yelahanka,194,13.03357653,77.69523936
14,HSR Layout,91,13.08087134,77.46006018
9,Marathahalli,174,12.98023081,77.66887317
18,Whitefield,137,13.01935715,77.46695228
11,Marathahalli,123,12.94238752,77.62755717
16,Basavanagudi,177,12.85259736,77.68206754
19,Basavanagudi,4,13.03917324,77.51932188
11,HSR Layout,188,13.06746516,77.50878408
18,Marathahalli,90,12.89348112,77.53675344
11,Jayanagar,96,12.85716019,77.65988398
4,BTM Layout,29,12.89112546,77.52644798
18,Whitefield,86,13.07382232,77.600531
19,Koramangala,47,12.9238776,77.49033983
13,Indiranagar,77,12.90842603,77.58835868
4,Jayanagar,87,12.85364746,77.63741854
10,Whitefield,191,12.92426379,77.47154568
5,Whitefield,31,13.02890977,77.69462699
