Request_ID,Created_At,Category,Status,Complaint_Text,Source,Resolution_Time_Hours
342,22-06-2025 14:00,Noise,Resolved,Pothole near school,Mobile App,0.333333333
343,18-10-2025 06:00,Water Leak,Resolved,Water leakage on road,Twitter,0.166666667
344,22-10-2025 23:00,Streetlight,Open,Streetlight not working,Mobile App,0.316666667
345,29-11-2025 19:00,Pothole,Open,Graffiti on wall,Call Center,0.0
346,11-10-2025 07:00,Garbage,Resolved,Noise from bar at night,Mobile App,0.0
347,06-07-2025 01:00,Noise,In Progress,Streetlight not working,Twitter,0.233333333
348,27-01-2025 11:00,Graffiti,In Progress,Streetlight not working,Mobile App,0.383333333
349,12-03-2025 13:00,Pothole,Open,Streetlight not working,Mobile App,0.3
350,18-07-2025 00:00,Water Leak,Open,Water leakage on road,Call Center,0.283333333
351,13-12-2025 07:00,Water Leak,Resolved,Pothole near school,Call Center,0.1
352,04-02-2025 14:00,Garbage,Resolved,Illegal parking,Twitter,0.05
353,04-08-2025 17:00,Garbage,Open,Noise from bar at night,Mobile App,0.183333333
354,13-12-2025 04:00,Noise,Resolved,Garbage not collected,Mobile App,0.066666667
355,05-09-2025 21:00,Graffiti,Open,Streetlight not working,Call Center,0.033333333
356,29-04-2025 06:00,Noise,Open,Overflowing garbage,Twitter,0.3
357,17-02-2025 22:00,Garbage,In Progress,Broken footpath,Mobile App,0.05
358,12-11-2025 00:00,Garbage,Open,Graffiti on wall,Twitter,0.016666667
359,22-03-2025 11:00,Water Leak,Resolved,Overflowing garbage,Twitter,0.316666667
360,11-03-2025 08:00,Garbage,In Progress,Streetlight not working,Twitter,0.066666667
361,15-02-2025 01:00,Streetlight,In Progress,Graffiti on wall,Call Center,0.3
362,22-01-2025 08:00,Pothole,Resolved,Graffiti on wall,Email,0.316666667
363,22-11-2025 05:00,Garbage,Resolved,Water leakage on road,Call Center,0.316666667
364,07-08-2025 05:00,Noise,Resolved,Water leakage on road,Mobile App,-0.083333333
365,24-01-2025 07:00,Graffiti,Open,Streetlight not working,Twitter,0.216666667
366,03-06-2025 00:00,Graffiti,In Progress,Pothole near school,Twitter,0.266666667
367,05-11-2025 12:00,Graffiti,Open,Graffiti on wall,Twitter,0.366666667
368,20-05-2025 07:00,Streetlight,Open,Water leakage on road,Mobile App,0.083333333
369,19-06-2025 14:00,Noise,Open,Pothole near school,Mobile App,0.283333333
370,25-01-2025 04:00,Streetlight,Open,Garbage not collected,Twitter,0.233333333
371,19-10-2025 20:00,Garbage,In Progress,Pothole near school,Twitter,0.066666667
372,05-12-2025 18:00,Pothole,In Progress,Garbage not collected,Twitter,-0.066666667
373,12-05-2025 03:00,Graffiti,Open,Water leakage on road,Mobile App,0.133333333
374,27-06-2025 01:00,Noise,Resolved,Water leakage on road,Twitter,0.1
375,11-03-2025 23:00,Graffiti,In Progress,Garbage not collected,Twitter,-0.033333333
376,27-05-2025 02:00,Streetlight,Open,Overflowing garbage,Call Center,0.266666667
377,30-10-2025 05:00,Water Leak,Resolved,Noise from bar at night,Twitter,0.116666667
378,25-04-2025 08:00,Garbage,Resolved,Garbage not collected,Call Center,0.233333333
379,05-08-2025 04:00,Pothole,Open,Noise from bar at night,Twitter,0.366666667
380,31-03-2025 05:00,Garbage,In Progress,Overflowing garbage,Call Center,0.066666667
381,03-10-2025 17:00,Water Leak,Resolved,Graffiti on wall,Call Center,-0.066666667
382,14-04-2025 07:00,Pothole,In Progress,Noise from bar at night,Mobile App,0.316666667
383,28-09-2025 04:00,Water Leak,In Progress,Broken footpath,Twitter,0.183333333
384,06-11-2025 05:00,Garbage,Resolved,Illegal parking,Twitter,0.066666667
385,05-07-2025 12:00,Streetlight,Open,Garbage not collected,Twitter,0.283333333
386,03-09-2025 01:00,Garbage,Resolved,Graffiti on wall,Call Center,0.166666667
387,05-10-2025 17:00,Garbage,Resolved,Streetlight not working,Mobile App,0.05
388,29-04-2025 17:00,Garbage,In Progress,Broken footpath,Email,0.216666667
389,04-11-2025 22:00,Noise,Open,Noise from bar at night,Call Center,0.083333333
390,15-10-2025 17:00,Water Leak,In Progress,Garbage not collected,Email,0.0
391,14-04-2025 17:00,Water Leak,Resolved,Noise from bar at night,Call Center,0.316666667
392,12-07-2025 03:00,Graffiti,Open,Noise from bar at night,Call Center,0.316666667
393,29-04-2025 07:00,Water Leak,Open,Streetlight not working,Twitter,-0.033333333
394,22-12-2025 07:00,Graffiti,Open,Water leakage on road,Call Center,0.166666667
395,02-09-2025 22:00,Noise,Open,Graffiti on wall,Call Center,0.1
396,20-09-2025 15:00,Streetlight,Open,Garbage not collected,Mobile App,0.3
397,05-02-2025 11:00,Graffiti,Resolved,Illegal parking,Twitter,0.3
398,12-03-2025 07:00,Garbage,Resolved,Overflowing garbage,Mobile App,0.35
399,12-10-2025 17:00,Streetlight,Resolved,Graffiti on wall,Email,0.166666667
400,12-04-2025 03:00,Noise,In Progress,Garbage not collected,Twitter,0.283333333
401,16-06-2025 16:00,Water Leak,Open,Broken footpath,Mobile App,0.266666667
402,30-07-2025 12:00,Graffiti,Open,Broken footpath,Twitter,-0.05
403,25-04-2025 02:00,Garbage,Resolved,Water leakage on road,Twitter,0.1
404,27-08-2025 20:00,Pothole,Open,Water leakage on road,Email,0.15
405,13-08-2025 11:00,Pothole,In Progress,Garbage not collected,Call Center,0.233333333
406,30-11-2025 10:00,Streetlight,Open,Illegal parking,Email,0.4
407,19-08-2025 16:00,Water Leak,Open,Broken footpath,Mobile App,0.1
408,13-06-2025 01:00,Pothole,In Progress,Overflowing garbage,Twitter,0.05
409,14-02-2025 10:00,Streetlight,Resolved,Streetlight not working,Call Center,0.066666667
410,18-11-2025 19:00,Noise,Resolved,Overflowing garbage,Mobile App,0.283333333
411,02-07-2025 12:00,Streetlight,Open,Water leakage on road,Email,0.35
412,21-06-2025 03:00,Streetlight,In Progress,Pothole near school,Twitter,0.033333333
413,27-08-2025 14:00,Streetlight,Resolved,Water leakage on road,Email,0.116666667
414,21-05-2025 13:00,Garbage,Resolved,Graffiti on wall,Twitter,0.266666667
415,28-03-2025 18:00,Streetlight,Resolved,Overflowing garbage,Twitter,0.15
416,09-10-2025 04:00,Graffiti,Open,Streetlight not working,Call Center,0.366666667
417,18-01-2025 09:00,Streetlight,In Progress,Overflowing garbage,Email,0.183333333
418,13-12-2025 02:00,Garbage,Open,Streetlight not working,Mobile App,0.35
419,15-06-2025 14:00,Garbage,Resolved,Streetlight not working,Twitter,0.1
420,17-05-2025 03:00,Noise,In Progress,Garbage not collected,Twitter,0.166666667
421,04-02-2025 09:00,Water Leak,Open,Overflowing garbage,Mobile App,0.316666667
422,16-11-2025 12:00,Pothole,Resolved,Garbage not collected,Mobile App,0.083333333
423,28-08-2025 09:00,Pothole,Resolved,Pothole near school,Mobile App,0.216666667
424,18-01-2025 04:00,Streetlight,Open,Broken footpath,Mobile App,0.383333333
425,11-11-2025 07:00,Noise,Resolved,Garbage not collected,Email,0.116666667
426,13-11-2025 03:00,Streetlight,Resolved,Graffiti on wall,Twitter,-0.05
427,31-01-2025 08:00,Pothole,In Progress,Streetlight not working,Call Center,0.316666667
428,26-10-2025 12:00,Garbage,Resolved,Illegal parking,Mobile App,-0.033333333
429,07-09-2025 12:00,Water Leak,Open,Streetlight not working,Call Center,0.3
430,15-04-2025 08:00,Noise,In Progress,Graffiti on wall,Call Center,0.15
431,04-05-2025 15:00,Garbage,Open,Water leakage on road,Call Center,0.133333333
432,27-04-2025 02:00,Water Leak,Resolved,Illegal parking,Email,0.366666667
433,16-02-2025 18:00,Noise,In Progress,Garbage not collected,Mobile App,0.083333333
434,19-06-2025 23:00,Noise,In Progress,Garbage not collected,Call Center,0.366666667
435,07-03-2025 11:00,Pothole,In Progress,Pothole near school,Call Center,0.116666667
436,31-07-2025 09:00,Garbage,In Progress,Graffiti on wall,Twitter,0.233333333
437,01-08-2025 16:00,Noise,Open,Pothole near school,Mobile App,0.2
438,31-03-2025 07:00,Graffiti,Resolved,Overflowing garbage,Email,0.116666667
439,11-10-2025 14:00,Noise,Resolved,Illegal parking,Mobile App,0.25
440,03-11-2025 13:00,Water Leak,In Progress,Streetlight not working,Mobile App,0.35
441,24-05-2025 08:00,Pothole,Resolved,Water leakage on road,Mobile App,0.216666667
442,06-06-2025 22:00,Streetlight,Open,Pothole near school,Mobile App,-0.033333333
443,24-08-2025 04:00,Pothole,Resolved,Graffiti on wall,Twitter,0.1
444,02-05-2025 10:00,Streetlight,Open,Noise from bar at night,Call Center,-0.05
445,27-07-2025 00:00,Garbage,Open,Pothole near school,Twitter,0.166666667
446,04-09-2025 13:00,Garbage,Resolved,Illegal parking,Email,-0.083333333
447,31-01-2025 08:00,Noise,Open,Broken footpath,Call Center,-0.033333333
448,26-02-2025 21:00,Graffiti,Open,Pothole near school,Mobile App,0.05
449,07-07-2025 04:00,Garbage,Open,Noise from bar at night,Twitter,0.283333333
450,30-01-2025 02:00,Noise,Open,Noise from bar at night,Mobile App,0.116666667
451,27-10-2025 10:00,Pothole,In Progress,Noise from bar at night,Mobile App,0.266666667
452,17-01-2025 11:00,Garbage,Resolved,Broken footpath,Email,0.4
453,05-11-2025 08:00,Pothole,In Progress,Pothole near school,Call Center,0.066666667
454,03-12-2025 18:00,Pothole,Open,Pothole near school,Email,0.05
455,23-06-2025 19:00,Graffiti,Resolved,Broken footpath,Email,0.233333333
456,01-07-2025 16:00,Garbage,Open,Illegal parking,Call Center,0.0
457,15-04-2025 06:00,Pothole,Resolved,Noise from bar at night,Email,0.216666667
458,30-01-2025 21:00,Graffiti,In Progress,Broken footpath,Call Center,-0.05
459,26-04-2025 22:00,Graffiti,Resolved,Noise from bar at night,Email,0.066666667
460,26-07-2025 02:00,Garbage,Open,Water leakage on road,Twitter,0.066666667
461,17-08-2025 14:00,Graffiti,Resolved,Streetlight not working,Call Center,0.3
462,14-12-2025 07:00,Garbage,Resolved,Water leakage on road,Mobile App,0.25
463,27-07-2025 12:00,Garbage,In Progress,Streetlight not working,Email,0.3
464,30-10-2025 18:00,Streetlight,Open,Overflowing garbage,Email,0.316666667
465,07-07-2025 03:00,Pothole,Resolved,Overflowing garbage,Call Center,-0.066666667
466,27-10-2025 16:00,Water Leak,In Progress,Illegal parking,Email,0.116666667
467,21-08-2025 20:00,Garbage,Resolved,Water leakage on road,Email,0.016666667
468,15-11-2025 19:00,Pothole,Open,Noise from bar at night,Call Center,0.383333333
469,01-06-2025 12:00,Graffiti,Resolved,Water leakage on road,Call Center,0.116666667
470,18-02-2025 15:00,Noise,Resolved,Water leakage on road,Email,0.4
471,14-02-2025 06:00,Garbage,Resolved,Noise from bar at night,Call Center,0.133333333
472,31-03-2025 20:00,Graffiti,Resolved,Pothole near school,Email,0.366666667
473,24-11-2025 12:00,Graffiti,Open,Illegal parking,Email,0.2
474,04-08-2025 01:00,Graffiti,In Progress,Overflowing garbage,Email,0.133333333
475,10-08-2025 01:00,Graffiti,In Progress,Garbage not collected,Mobile App,0.283333333
476,30-09-2025 13:00,Graffiti,Resolved,Garbage not collected,Call Center,0.35
477,17-07-2025 01:00,Garbage,Open,Garbage not collected,Mobile App,0.116666667
478,02-11-2025 10:00,Water Leak,Open,Pothole near school,Twitter,0.216666667
479,11-08-2025 06:00,Streetlight,Open,Illegal parking,Twitter,0.033333333
480,30-06-2025 10:00,Graffiti,Open,Broken footpath,Email,-0.033333333
481,30-11-2025 18:00,Graffiti,Open,Illegal parking,Mobile App,0.05
482,11-10-2025 09:00,Streetlight,Open,Noise from bar at night,Email,0.1
483,21-07-2025 22:00,Garbage,Resolved,Overflowing garbage,Email,0.233333333
484,08-10-2025 11:00,Pothole,In Progress,Illegal parking,Email,-0.066666667
485,29-10-2025 17:00,Noise,In Progress,Noise from bar at night,Email,0.383333333
486,09-02-2025 17:00,Noise,Resolved,Broken footpath,Email,-0.033333333
487,16-04-2025 19:00,Pothole,In Progress,Broken footpath,Twitter,0.25
488,22-10-2025 00:00,Garbage,Open,Pothole near school,Call Center,0.3
489,06-03-2025 06:00,Noise,Open,Noise from bar at night,Call Center,0.216666667
490,09-08-2025 13:00,Streetlight,In Progress,Broken footpath,Call Center,0.05
491,19-02-2025 15:00,Pothole,Open,Pothole near school,Twitter,0.05
492,21-09-2025 01:00,Water Leak,Open,Pothole near school,Mobile App,0.083333333
493,17-10-2025 02:00,Garbage,In Progress,Graffiti on wall,Twitter,0.066666667
494,22-04-2025 17:00,Pothole,Resolved,Overflowing garbage,Twitter,-0.05
495,06-03-2025 04:00,Noise,In Progress,Overflowing garbage,Mobile App,0.033333333
496,15-09-2025 04:00,Garbage,In Progress,Graffiti on wall,Email,0.266666667
497,19-08-2025 21:00,Streetlight,In Progress,Overflowing garbage,Email,0.083333333
498,26-02-2025 21:00,Garbage,In Progress,Overflowing garbage,Email,0.0
499,29-12-2025 03:00,Garbage,Resolved,Water leakage on road,Mobile App,0.2
500,29-12-2025 14:00,Streetlight,Resolved,Broken footpath,Twitter,0.033333333
501,09-11-2025 06:00,Graffiti,Open,Broken footpath,Twitter,0.283333333
502,29-06-2025 16:00,Streetlight,Open,Streetlight not working,Mobile App,-0.066666667
503,25-02-2025 04:00,Garbage,In Progress,Noise from bar at night,Email,0.233333333
504,11-05-2025 21:00,Streetlight,Open,Streetlight not working,Mobile App,-0.016666667
505,06-11-2025 03:00,Graffiti,Resolved,Pothole near school,Twitter,0.316666667
506,26-05-2025 06:00,Pothole,Open,Pothole near school,Call Center,0.066666667
507,17-03-2025 10:00,Streetlight,Open,Noise from bar at night,Call Center,0.4
508,02-10-2025 12:00,Streetlight,Open,Broken footpath,Call Center,0.2
509,02-05-2025 19:00,Garbage,In Progress,Pothole near school,Email,0.1
510,09-08-2025 21:00,Pothole,Open,Overflowing garbage,Email,0.366666667
511,24-06-2025 10:00,Water Leak,Resolved,Noise from bar at night,Email,0.283333333
512,07-09-2025 01:00,Water Leak,Resolved,Water leakage on road,Email,0.25
513,27-06-2025 20:00,Noise,Resolved,Streetlight not working,Mobile App,-0.066666667
514,17-07-2025 20:00,Streetlight,Resolved,Graffiti on wall,Call Center,0.066666667
515,22-07-2025 01:00,Streetlight,Open,Water leakage on road,Call Center,0.1
516,04-06-2025 13:00,Pothole,In Progress,Water leakage on road,Email,0.216666667
517,03-10-2025 19:00,Graffiti,Resolved,Noise from bar at night,Email,-0.016666667
518,27-12-2025 07:00,Water Leak,Resolved,Illegal parking,Mobile App,0.066666667
519,09-05-2025 00:00,Noise,In Progress,Garbage not collected,Mobile App,-0.083333333
520,30-09-2025 02:00,Pothole,In Progress,Noise from bar at night,Mobile App,0.016666667
521,22-01-2025 00:00,Streetlight,Resolved,Noise from bar at night,Call Center,-0.083333333
522,20-02-2025 14:00,Water Leak,Resolved,Streetlight not working,Call Center,0.266666667
523,05-03-2025 19:00,Noise,In Progress,Pothole near school,Call Center,0.366666667
524,12-11-2025 16:00,Garbage,Resolved,Water leakage on road,Call Center,0.266666667
525,04-02-2025 07:00,Water Leak,Resolved,Garbage not collected,Mobile App,0.183333333
526,08-02-2025 16:00,Noise,Open,Pothole near school,Email,0.1
527,29-07-2025 13:00,Pothole,In Progress,Garbage not collected,Call Center,0.016666667
528,06-01-2025 13:00,Garbage,Open,Garbage not collected,Mobile App,0.033333333
529,29-03-2025 17:00,Noise,Open,Illegal parking,Email,-0.05
530,01-06-2025 03:00,Noise,In Progress,Water leakage on road,Twitter,0.15
531,21-09-2025 04:00,Streetlight,Open,Water leakage on road,Email,0.1
532,19-03-2025 04:00,Graffiti,Resolved,Water leakage on road,Twitter,0.333333333
533,24-07-2025 14:00,Water Leak,Open,Illegal parking,Twitter,0.183333333
534,23-06-2025 23:00,Streetlight,In Progress,Broken footpath,Call Center,-0.066666667
535,11-08-2025 20:00,Garbage,Resolved,Water leakage on road,Mobile App,0.183333333
536,15-09-2025 22:00,Graffiti,Resolved,Graffiti on wall,Email,0.316666667
537,22-02-2025 08:00,Noise,Resolved,Streetlight not working,Twitter,-0.033333333
538,21-05-2025 16:00,Streetlight,Resolved,Graffiti on wall,Mobile App,0.016666667
539,24-08-2025 05:00,Graffiti,Open,Garbage not collected,Email,0.15
540,26-05-2025 06:00,Water Leak,Open,Noise from bar at night,Call Center,0.25
541,30-05-2025 08:00,Garbage,Resolved,Broken footpath,Email,0.316666667
542,02-12-2025 13:00,Pothole,In Progress,Garbage not collected,Call Center,0.166666667
543,19-05-2025 18:00,Streetlight,Resolved,Streetlight not working,Email,0.316666667
544,23-04-2025 15:00,Garbage,Open,Pothole near school,Email,0.0
545,27-12-2025 22:00,Pothole,Resolved,Overflowing garbage,Twitter,-0.016666667
546,05-12-2025 08:00,Streetlight,Open,Broken footpath,Twitter,0.333333333
547,24-10-2025 10:00,Garbage,Resolved,Water leakage on road,Twitter,0.166666667
548,26-02-2025 09:00,Garbage,In Progress,Broken footpath,Call Center,-0.083333333
549,30-07-2025 23:00,Graffiti,Resolved,Garbage not collected,Email,0.15
550,23-12-2025 05:00,Streetlight,In Progress,Pothole near school,Email,0.233333333
551,12-11-2025 15:00,Garbage,In Progress,Water leakage on road,Call Center,-0.016666667
552,28-01-2025 19:00,Noise,Resolved,Noise from bar at night,Email,0.116666667
553,06-07-2025 04:00,Streetlight,In Progress,Illegal parking,Twitter,0.133333333
554,12-10-2025 03:00,Garbage,In Progress,Streetlight not working,Call Center,0.316666667
555,04-06-2025 23:00,Graffiti,Open,Overflowing garbage,Call Center,-0.066666667
556,25-04-2025 09:00,Pothole,Open,Pothole near school,Email,-0.066666667
557,08-11-2025 19:00,Pothole,In Progress,Streetlight not working,Twitter,0.216666667
558,23-01-2025 11:00,Noise,Resolved,Illegal parking,Email,0.216666667
559,26-07-2025 20:00,Streetlight,In Progress,Pothole near school,Email,0.1
560,21-07-2025 11:00,Graffiti,Resolved,Broken footpath,Call Center,0.283333333
561,07-06-2025 07:00,Garbage,Open,Garbage not collected,Call Center,0.4
562,09-09-2025 18:00,Garbage,Resolved,Noise from bar at night,Mobile App,0.183333333
563,23-10-2025 22:00,Pothole,In Progress,Noise from bar at night,Email,-0.066666667
564,01-11-2025 16:00,Graffiti,In Progress,Graffiti on wall,Mobile App,0.083333333
565,10-08-2025 16:00,Noise,In Progress,Overflowing garbage,Email,0.183333333
566,13-09-2025 12:00,Pothole,In Progress,Pothole near school,Mobile App,0.133333333
567,25-11-2025 19:00,Pothole,In Progress,Noise from bar at night,Email,0.05
568,26-04-2025 19:00,Noise,Resolved,Broken footpath,Call Center,0.333333333
569,08-02-2025 12:00,Streetlight,In Progress,Graffiti on wall,Call Center,0.316666667
570,07-03-2025 21:00,Garbage,Open,Streetlight not working,Mobile App,0.383333333
571,18-11-2025 10:00,Streetlight,In Progress,Overflowing garbage,Mobile App,0.216666667
572,19-05-2025 12:00,Graffiti,Resolved,Pothole near school,Mobile App,0.366666667
573,27-08-2025 01:00,Water Leak,In Progress,Illegal parking,Twitter,0.216666667
574,20-10-2025 18:00,Water Leak,In Progress,Water leakage on road,Mobile App,-0.083333333
575,11-01-2025 15:00,Water Leak,Resolved,Water leakage on road,Mobile App,-0.016666667
576,20-07-2025 04:00,Noise,In Progress,Water leakage on road,Mobile App,0.216666667
577,18-03-2025 14:00,Pothole,Resolved,Broken footpath,Twitter,-0.066666667
578,01-01-2025 09:00,Streetlight,In Progress,Garbage not collected,Twitter,0.383333333
579,30-04-2025 15:00,Garbage,Open,Pothole near school,Email,0.133333333
580,05-11-2025 17:00,Water Leak,In Progress,Broken footpath,Call Center,0.216666667
