Request_ID,Month,Quarter,Day_of_Week
4061,3,Q1,Thursday
4062,10,Q4,Monday
4063,3,Q1,Saturday
4064,10,Q4,Sunday
4065,2,Q1,Friday
4066,8,Q3,Wednesday
4067,12,Q4,Friday
4068,7,Q3,Sunday
4069,4,Q2,Saturday
4070,6,Q2,Thursday
4071,10,Q4,Sunday
4072,3,Q1,Sunday
4073,7,Q3,Monday
4074,8,Q3,Saturday
4075,6,Q2,Saturday
4076,3,Q1,Wednesday
4077,10,Q4,Monday
4078,6,Q2,Friday
4079,9,Q3,Thursday
4080,7,Q3,Saturday
4081,1,Q1,Tuesday
4082,7,Q3,Friday
4083,1,Q1,Saturday
4084,7,Q3,Tuesday
4085,4,Q2,Monday
4086,9,Q3,Monday
4087,11,Q4,Monday
4088,1,Q1,Friday
4089,5,Q2,Friday
4090,11,Q4,Friday
4091,1,Q1,Sunday
4092,4,Q2,Sunday
4093,2,Q1,Wednesday
4094,11,Q4,Saturday
4095,1,Q1,Friday
4096,11,Q4,Tuesday
4097,9,Q3,Wednesday
4098,9,Q3,Monday
4099,11,Q4,Saturday
4100,2,Q1,Tuesday
4101,7,Q3,Sunday
4102,4,Q2,Sunday
4103,9,Q3,Saturday
4104,10,Q4,Thursday
4105,8,Q3,Tuesday
4106,7,Q3,Saturday
4107,11,Q4,Wednesday
4108,7,Q3,Monday
4109,11,Q4,Sunday
4110,2,Q1,Tuesday
4111,11,Q4,Sunday
4112,4,Q2,Sunday
4113,3,Q1,Saturday
4114,3,Q1,Monday
4115,12,Q4,Thursday
4116,9,Q3,Friday
4117,3,Q1,Thursday
4118,9,Q3,Monday
4119,2,Q1,Friday
4120,8,Q3,Tuesday
4121,4,Q2,Friday
4122,7,Q3,Wednesday
4123,11,Q4,Sunday
4124,3,Q1,Sunday
4125,10,Q4,Monday
4126,6,Q2,Thursday
4127,2,Q1,Monday
4128,12,Q4,Tuesday
4129,7,Q3,Monday
4130,7,Q3,Tuesday
4131,4,Q2,Sunday
4132,8,Q3,Sunday
4133,2,Q1,Saturday
4134,7,Q3,Wednesday
4135,6,Q2,Tuesday
4136,5,Q2,Thursday
4137,2,Q1,Monday
4138,6,Q2,Tuesday
4139,10,Q4,Wednesday
4140,5,Q2,Thursday
4141,4,Q2,Friday
4142,6,Q2,Tuesday
4143,2,Q1,Tuesday
4144,8,Q3,Thursday
4145,10,Q4,Friday
4146,6,Q2,Thursday
4147,4,Q2,Tuesday
4148,8,Q3,Sunday
4149,1,Q1,Saturday
4150,10,Q4,Tuesday
4151,6,Q2,Friday
4152,11,Q4,Tuesday
4153,9,Q3,Sunday
4154,4,Q2,Wednesday
4155,12,Q4,Saturday
4156,12,Q4,Wednesday
4157,3,Q1,Tuesday
4158,4,Q2,Wednesday
4159,10,Q4,Thursday
4160,5,Q2,Friday
4161,5,Q2,Monday
4162,3,Q1,Thursday
4163,12,Q4,Saturday
4164,8,Q3,Thursday
4165,5,Q2,Thursday
4166,3,Q1,Sunday
4167,9,Q3,Monday
4168,1,Q1,Sunday
4169,7,Q3,Wednesday
4170,3,Q1,Saturday
4171,4,Q2,Tuesday
4172,9,Q3,Monday
4173,6,Q2,Sunday
4174,5,Q2,Tuesday
4175,6,Q2,Thursday
4176,7,Q3,Thursday
4177,10,Q4,Thursday
4178,7,Q3,Wednesday
4179,2,Q1,Monday
4180,1,Q1,Friday
4181,11,Q4,Monday
4182,2,Q1,Thursday
4183,6,Q2,Wednesday
4184,4,Q2,Wednesday
4185,4,Q2,Sunday
4186,2,Q1,Monday
4187,8,Q3,Saturday
4188,11,Q4,Saturday
4189,3,Q1,Sunday
4190,1,Q1,Friday
4191,3,Q1,Monday
4192,2,Q1,Sunday
4193,1,Q1,Monday
4194,5,Q2,Friday
4195,5,Q2,Saturday
4196,5,Q2,Sunday
4197,3,Q1,Wednesday
4198,11,Q4,Wednesday
4199,4,Q2,Friday
4200,5,Q2,Saturday
4201,3,Q1,Sunday
4202,1,Q1,Thursday
4203,5,Q2,Thursday
4204,10,Q4,Friday
4205,2,Q1,Thursday
4206,12,Q4,Saturday
4207,11,Q4,Wednesday
4208,8,Q3,Thursday
4209,3,Q1,Sunday
4210,9,Q3,Tuesday
4211,11,Q4,Tuesday
4212,7,Q3,Saturday
4213,6,Q2,Sunday
4214,5,Q2,Saturday
4215,8,Q3,Tuesday
4216,9,Q3,Wednesday
4217,9,Q3,Tuesday
4218,8,Q3,Saturday
4219,12,Q4,Thursday
4220,9,Q3,Tuesday
4221,3,Q1,Thursday
4222,2,Q1,Wednesday
4223,12,Q4,Tuesday
4224,3,Q1,Thursday
4225,10,Q4,Saturday
4226,7,Q3,Friday
4227,12,Q4,Friday
4228,12,Q4,Thursday
4229,9,Q3,Friday
4230,4,Q2,Tuesday
4231,1,Q1,Saturday
4232,9,Q3,Tuesday
4233,10,Q4,Friday
4234,7,Q3,Friday
4235,12,Q4,Thursday
4236,4,Q2,Tuesday
4237,7,Q3,Tuesday
4238,3,Q1,Friday
4239,7,Q3,Monday
4240,10,Q4,Saturday
4241,3,Q1,Thursday
4242,1,Q1,Monday
4243,3,Q1,Sunday
4244,1,Q1,Wednesday
4245,1,Q1,Monday
4246,7,Q3,Sunday
4247,3,Q1,Tuesday
4248,12,Q4,Monday
4249,9,Q3,Saturday
4250,1,Q1,Saturday
4251,7,Q3,Sunday
4252,4,Q2,Tuesday
4253,4,Q2,Tuesday
4254,9,Q3,Tuesday
4255,9,Q3,Wednesday
4256,2,Q1,Monday
4257,2,Q1,Saturday
4258,9,Q3,Saturday
4259,11,Q4,Monday
4260,5,Q2,Wednesday
4261,2,Q1,Friday
4262,10,Q4,Friday
4263,6,Q2,Saturday
4264,6,Q2,Sunday
4265,8,Q3,Wednesday
4266,11,Q4,Friday
4267,7,Q3,Wednesday
4268,5,Q2,Friday
4269,6,Q2,Monday
4270,9,Q3,Saturday
4271,11,Q4,Saturday
4272,12,Q4,Saturday
4273,7,Q3,Friday
4274,7,Q3,Friday
4275,6,Q2,Sunday
4276,5,Q2,Sunday
4277,6,Q2,Sunday
4278,10,Q4,Friday
4279,6,Q2,Saturday
4280,1,Q1,Thursday
4281,3,Q1,Monday
4282,7,Q3,Thursday
4283,3,Q1,Friday
4284,9,Q3,Tuesday
4285,4,Q2,Friday
4286,1,Q1,Wednesday
4287,2,Q1,Saturday
4288,11,Q4,Wednesday
4289,9,Q3,Tuesday
4290,5,Q2,Thursday
4291,12,Q4,Sunday
4292,2,Q1,Thursday
4293,2,Q1,Monday
4294,12,Q4,Wednesday
4295,5,Q2,Sunday
4296,3,Q1,Thursday
4297,10,Q4,Friday
4298,6,Q2,Friday
4299,1,Q1,Sunday
4300,3,Q1,Wednesday
4301,9,Q3,Friday
4302,10,Q4,Saturday
4303,7,Q3,Wednesday
4304,7,Q3,Monday
4305,2,Q1,Tuesday
4306,12,Q4,Sunday
4307,8,Q3,Sunday
4308,4,Q2,Sunday
4309,1,Q1,Sunday
4310,9,Q3,Saturday
4311,6,Q2,Saturday
4312,3,Q1,Friday
4313,2,Q1,Tuesday
4314,1,Q1,Monday
4315,9,Q3,Monday
4316,4,Q2,Wednesday
4317,12,Q4,Saturday
4318,9,Q3,Sunday
4319,1,Q1,Monday
4320,12,Q4,Monday
4321,11,Q4,Saturday
4322,1,Q1,Saturday
4323,2,Q1,Saturday
4324,5,Q2,Tuesday
4325,4,Q2,Tuesday
4326,7,Q3,Monday
4327,2,Q1,Thursday
4328,12,Q4,Monday
4329,5,Q2,Thursday
4330,12,Q4,Sunday
4331,4,Q2,Monday
4332,11,Q4,Wednesday
4333,2,Q1,Thursday
4334,10,Q4,Saturday
4335,1,Q1,Tuesday
4336,7,Q3,Sunday
4337,8,Q3,Saturday
4338,10,Q4,Thursday
4339,10,Q4,Monday
4340,8,Q3,Monday
4341,10,Q4,Wednesday
4342,6,Q2,Wednesday
4343,11,Q4,Sunday
4344,10,Q4,Saturday
4345,11,Q4,Monday
4346,1,Q1,Wednesday
4347,1,Q1,Thursday
4348,4,Q2,Wednesday
4349,4,Q2,Tuesday
4350,4,Q2,Thursday
4351,5,Q2,Tuesday
4352,11,Q4,Saturday
4353,3,Q1,Friday
4354,11,Q4,Sunday
4355,6,Q2,Wednesday
4356,7,Q3,Wednesday
4357,12,Q4,Friday
4358,1,Q1,Monday
4359,9,Q3,Tuesday
4360,2,Q1,Wednesday
4361,2,Q1,Thursday
4362,4,Q2,Tuesday
4363,2,Q1,Saturday
4364,2,Q1,Saturday
4365,11,Q4,Monday
4366,12,Q4,Tuesday
4367,7,Q3,Thursday
4368,10,Q4,Wednesday
4369,8,Q3,Monday
4370,8,Q3,Friday
4371,9,Q3,Sunday
4372,8,Q3,Tuesday
4373,10,Q4,Wednesday
4374,7,Q3,Tuesday
4375,3,Q1,Thursday
4376,12,Q4,Tuesday
4377,6,Q2,Sunday
4378,8,Q3,Saturday
4379,7,Q3,Wednesday
4380,10,Q4,Tuesday
4381,6,Q2,Monday
4382,7,Q3,Monday
4383,2,Q1,Friday
4384,8,Q3,Tuesday
4385,11,Q4,Friday
4386,12,Q4,Tuesday
4387,4,Q2,Tuesday
4388,1,Q1,Sunday
4389,6,Q2,Sunday
4390,4,Q2,Tuesday
4391,11,Q4,Sunday
4392,6,Q2,Sunday
4393,7,Q3,Friday
4394,8,Q3,Thursday
4395,7,Q3,Friday
4396,9,Q3,Saturday
4397,8,Q3,Thursday
4398,6,Q2,Sunday
4399,10,Q4,Monday
4400,7,Q3,Tuesday
4401,4,Q2,Saturday
4402,11,Q4,Monday
4403,12,Q4,Tuesday
4404,1,Q1,Tuesday
4405,12,Q4,Sunday
4406,12,Q4,Tuesday
4407,6,Q2,Wednesday
4408,7,Q3,Wednesday
4409,9,Q3,Tuesday
4410,8,Q3,Thursday
4411,3,Q1,Tuesday
4412,6,Q2,Saturday
4413,10,Q4,Saturday
4414,11,Q4,Thursday
4415,4,Q2,Wednesday
4416,6,Q2,Sunday
4417,9,Q3,Thursday
4418,8,Q3,Monday
4419,10,Q4,Saturday
4420,7,Q3,Sunday
4421,1,Q1,Sunday
4422,11,Q4,Thursday
4423,6,Q2,Wednesday
4424,1,Q1,Thursday
4425,10,Q4,Sunday
4426,1,Q1,Sunday
4427,10,Q4,Wednesday
4428,9,Q3,Monday
4429,4,Q2,Friday
4430,7,Q3,Friday
4431,2,Q1,Thursday
4432,2,Q1,Saturday
4433,11,Q4,Friday
4434,7,Q3,Thursday
4435,8,Q3,Wednesday
4436,4,Q2,Friday
4437,6,Q2,Wednesday
4438,2,Q1,Saturday
4439,9,Q3,Wednesday
4440,11,Q4,Tuesday
4441,1,Q1,Tuesday
4442,11,Q4,Thursday
4443,6,Q2,Tuesday
4444,3,Q1,Monday
4445,7,Q3,Friday
4446,7,Q3,Friday
4447,4,Q2,Saturday
4448,11,Q4,Thursday
4449,6,Q2,Thursday
4450,2,Q1,Wednesday
4451,6,Q2,Wednesday
4452,4,Q2,Friday
4453,10,Q4,Thursday
4454,3,Q1,Friday
4455,3,Q1,Monday
4456,4,Q2,Friday
4457,6,Q2,Sunday
4458,11,Q4,Thursday
4459,12,Q4,Saturday
4460,9,Q3,Saturday
4461,11,Q4,Sunday
4462,6,Q2,Friday
4463,3,Q1,Friday
4464,8,Q3,Wednesday
4465,5,Q2,Monday
4466,6,Q2,Friday
4467,8,Q3,Friday
4468,11,Q4,Monday
4469,11,Q4,Tuesday
4470,3,Q1,Monday
4471,5,Q2,Monday
4472,1,Q1,Saturday
4473,6,Q2,Friday
4474,11,Q4,Friday
4475,10,Q4,Thursday
4476,10,Q4,Saturday
4477,10,Q4,Sunday
4478,12,Q4,Monday
4479,9,Q3,Sunday
4480,5,Q2,Tuesday
4481,3,Q1,Tuesday
4482,3,Q1,Monday
4483,8,Q3,Monday
4484,6,Q2,Wednesday
4485,3,Q1,Wednesday
4486,11,Q4,Saturday
4487,2,Q1,Wednesday
4488,6,Q2,Monday
4489,10,Q4,Friday
4490,1,Q1,Monday
4491,10,Q4,Wednesday
4492,2,Q1,Saturday
4493,6,Q2,Thursday
4494,6,Q2,Sunday
4495,4,Q2,Sunday
4496,10,Q4,Thursday
4497,7,Q3,Wednesday
4498,8,Q3,Sunday
4499,10,Q4,Thursday
4500,3,Q1,Monday
4501,4,Q2,Monday
4502,5,Q2,Tuesday
4503,5,Q2,Saturday
4504,2,Q1,Sunday
4505,3,Q1,Friday
4506,7,Q3,Monday
4507,12,Q4,Thursday
4508,2,Q1,Friday
4509,8,Q3,Tuesday
4510,3,Q1,Monday
4511,6,Q2,Saturday
4512,3,Q1,Sunday
4513,1,Q1,Thursday
4514,1,Q1,Saturday
4515,7,Q3,Tuesday
4516,9,Q3,Sunday
4517,11,Q4,Sunday
4518,3,Q1,Thursday
4519,12,Q4,Thursday
4520,3,Q1,Monday
4521,8,Q3,Tuesday
4522,6,Q2,Thursday
4523,1,Q1,Saturday
4524,7,Q3,Sunday
4525,3,Q1,Friday
4526,12,Q4,Wednesday
4527,6,Q2,Wednesday
4528,6,Q2,Sunday
4529,8,Q3,Friday
4530,9,Q3,Friday
4531,12,Q4,Tuesday
4532,11,Q4,Tuesday
4533,5,Q2,Thursday
4534,11,Q4,Tuesday
4535,2,Q1,Saturday
4536,12,Q4,Sunday
4537,7,Q3,Sunday
4538,2,Q1,Saturday
4539,10,Q4,Monday
4540,4,Q2,Thursday
4541,5,Q2,Saturday
4542,7,Q3,Saturday
4543,1,Q1,Sunday
4544,3,Q1,Saturday
4545,4,Q2,Thursday
4546,5,Q2,Monday
4547,7,Q3,Saturday
4548,2,Q1,Sunday
4549,1,Q1,Wednesday
4550,10,Q4,Tuesday
4551,12,Q4,Thursday
4552,12,Q4,Monday
4553,9,Q3,Tuesday
4554,11,Q4,Sunday
4555,5,Q2,Friday
4556,2,Q1,Wednesday
4557,3,Q1,Monday
4558,1,Q1,Friday
4559,8,Q3,Friday
4560,9,Q3,Friday
4561,4,Q2,Thursday
4562,9,Q3,Tuesday
4563,2,Q1,Thursday
4564,3,Q1,Thursday
4565,1,Q1,Monday
4566,12,Q4,Monday
4567,2,Q1,Sunday
4568,11,Q4,Monday
4569,11,Q4,Monday
4570,7,Q3,Wednesday
4571,2,Q1,Saturday
4572,4,Q2,Tuesday
4573,9,Q3,Friday
4574,8,Q3,Thursday
4575,8,Q3,Sunday
4576,8,Q3,Friday
4577,1,Q1,Wednesday
4578,3,Q1,Saturday
4579,11,Q4,Monday
4580,7,Q3,Tuesday
4581,5,Q2,Saturday
4582,7,Q3,Thursday
4583,7,Q3,Tuesday
4584,12,Q4,Thursday
4585,6,Q2,Wednesday
4586,11,Q4,Sunday
4587,2,Q1,Monday
4588,11,Q4,Tuesday
4589,8,Q3,Tuesday
4590,3,Q1,Monday
4591,9,Q3,Thursday
4592,9,Q3,Tuesday
4593,1,Q1,Wednesday
4594,3,Q1,Monday
4595,9,Q3,Wednesday
4596,12,Q4,Friday
4597,1,Q1,Sunday
4598,4,Q2,Monday
4599,8,Q3,Wednesday
4600,9,Q3,Tuesday
4601,7,Q3,Monday
4602,10,Q4,Tuesday
4603,4,Q2,Monday
4604,12,Q4,Tuesday
4605,11,Q4,Thursday
4606,8,Q3,Sunday
4607,11,Q4,Thursday
4608,3,Q1,Friday
4609,9,Q3,Thursday
4610,11,Q4,Wednesday
4611,11,Q4,Friday
4612,2,Q1,Wednesday
4613,12,Q4,Sunday
4614,5,Q2,Monday
4615,2,Q1,Friday
4616,2,Q1,Saturday
4617,1,Q1,Friday
4618,2,Q1,Wednesday
4619,3,Q1,Thursday
4620,12,Q4,Friday
4621,8,Q3,Sunday
4622,8,Q3,Friday
4623,6,Q2,Saturday
4624,1,Q1,Wednesday
4625,12,Q4,Friday
4626,4,Q2,Monday
4627,1,Q1,Saturday
4628,8,Q3,Tuesday
4629,7,Q3,Monday
4630,10,Q4,Thursday
4631,9,Q3,Friday
4632,3,Q1,Monday
4633,5,Q2,Friday
4634,4,Q2,Tuesday
4635,5,Q2,Saturday
4636,10,Q4,Saturday
4637,9,Q3,Wednesday
4638,9,Q3,Sunday
4639,8,Q3,Saturday
4640,12,Q4,Wednesday
4641,12,Q4,Wednesday
4642,12,Q4,Friday
4643,7,Q3,Tuesday
4644,10,Q4,Wednesday
4645,11,Q4,Friday
4646,4,Q2,Saturday
4647,8,Q3,Monday
4648,5,Q2,Sunday
4649,12,Q4,Sunday
4650,2,Q1,Wednesday
4651,6,Q2,Tuesday
4652,12,Q4,Friday
4653,2,Q1,Saturday
4654,4,Q2,Tuesday
4655,8,Q3,Monday
4656,4,Q2,Thursday
4657,12,Q4,Tuesday
4658,12,Q4,Tuesday
4659,8,Q3,Monday
4660,4,Q2,Tuesday
4661,5,Q2,Wednesday
4662,1,Q1,Saturday
4663,5,Q2,Sunday
4664,10,Q4,Sunday
4665,6,Q2,Friday
4666,12,Q4,Monday
4667,6,Q2,Friday
4668,9,Q3,Monday
4669,1,Q1,Friday
4670,12,Q4,Monday
4671,8,Q3,Saturday
4672,5,Q2,Thursday
4673,6,Q2,Thursday
4674,9,Q3,Saturday
4675,11,Q4,Sunday
4676,2,Q1,Wednesday
4677,9,Q3,Saturday
4678,3,Q1,Thursday
4679,6,Q2,Monday
4680,5,Q2,Monday
4681,3,Q1,Monday
4682,9,Q3,Thursday
4683,4,Q2,Monday
4684,2,Q1,Friday
4685,8,Q3,Sunday
4686,5,Q2,Monday
4687,5,Q2,Saturday
4688,6,Q2,Thursday
4689,1,Q1,Monday
4690,3,Q1,Wednesday
4691,6,Q2,Friday
4692,10,Q4,Thursday
4693,12,Q4,Thursday
4694,5,Q2,Saturday
4695,6,Q2,Tuesday
4696,8,Q3,Sunday
4697,5,Q2,Friday
4698,3,Q1,Monday
4699,2,Q1,Tuesday
4700,8,Q3,Wednesday
4701,4,Q2,Thursday
4702,2,Q1,Friday
4703,6,Q2,Wednesday
4704,9,Q3,Friday
4705,10,Q4,Wednesday
4706,2,Q1,Monday
4707,8,Q3,Friday
4708,3,Q1,Wednesday
4709,12,Q4,Sunday
4710,9,Q3,Thursday
4711,4,Q2,Monday
4712,5,Q2,Tuesday
4713,11,Q4,Tuesday
4714,2,Q1,Monday
4715,12,Q4,Tuesday
4716,5,Q2,Thursday
4717,6,Q2,Wednesday
4718,3,Q1,Wednesday
4719,6,Q2,Friday
4720,7,Q3,Tuesday
4721,1,Q1,Tuesday
4722,10,Q4,Friday
4723,3,Q1,Sunday
4724,5,Q2,Tuesday
4725,6,Q2,Saturday
4726,8,Q3,Friday
4727,8,Q3,Friday
4728,10,Q4,Monday
4729,10,Q4,Wednesday
4730,7,Q3,Monday
4731,10,Q4,Thursday
4732,10,Q4,Tuesday
4733,11,Q4,Thursday
4734,11,Q4,Sunday
4735,9,Q3,Wednesday
4736,7,Q3,Tuesday
4737,9,Q3,Sunday
4738,2,Q1,Monday
4739,5,Q2,Sunday
4740,5,Q2,Saturday
4741,5,Q2,Wednesday
4742,8,Q3,Saturday
4743,10,Q4,Tuesday
4744,8,Q3,Wednesday
4745,1,Q1,Monday
4746,8,Q3,Friday
4747,2,Q1,Wednesday
4748,4,Q2,Sunday
4749,2,Q1,Wednesday
4750,9,Q3,Friday
4751,10,Q4,Sunday
4752,10,Q4,Monday
4753,7,Q3,Wednesday
4754,5,Q2,Thursday
4755,6,Q2,Friday
4756,4,Q2,Saturday
4757,6,Q2,Tuesday
4758,4,Q2,Tuesday
4759,9,Q3,Tuesday
4760,5,Q2,Thursday
4761,7,Q3,Friday
4762,1,Q1,Monday
4763,7,Q3,Monday
4764,2,Q1,Thursday
4765,2,Q1,Wednesday
4766,8,Q3,Tuesday
4767,1,Q1,Tuesday
4768,6,Q2,Thursday
4769,9,Q3,Saturday
4770,5,Q2,Wednesday
4771,5,Q2,Sunday
4772,3,Q1,Saturday
4773,7,Q3,Monday
4774,3,Q1,Thursday
4775,7,Q3,Thursday
4776,5,Q2,Monday
4777,8,Q3,Thursday
4778,5,Q2,Monday
4779,7,Q3,Tuesday
4780,1,Q1,Wednesday
4781,8,Q3,Thursday
4782,2,Q1,Friday
4783,4,Q2,Thursday
4784,4,Q2,Wednesday
4785,6,Q2,Monday
4786,3,Q1,Monday
4787,11,Q4,Friday
4788,4,Q2,Friday
4789,10,Q4,Thursday
4790,3,Q1,Monday
4791,10,Q4,Friday
4792,3,Q1,Sunday
4793,12,Q4,Tuesday
4794,10,Q4,Thursday
4795,3,Q1,Monday
4796,12,Q4,Saturday
4797,4,Q2,Tuesday
4798,4,Q2,Sunday
4799,10,Q4,Sunday
4800,4,Q2,Saturday
4801,2,Q1,Friday
4802,9,Q3,Wednesday
4803,3,Q1,Tuesday
4804,5,Q2,Thursday
4805,8,Q3,Saturday
4806,12,Q4,Tuesday
4807,2,Q1,Thursday
4808,2,Q1,Saturday
4809,8,Q3,Sunday
4810,9,Q3,Thursday
4811,10,Q4,Tuesday
4812,9,Q3,Sunday
4813,2,Q1,Friday
4814,3,Q1,Thursday
4815,9,Q3,Friday
4816,6,Q2,Friday
4817,4,Q2,Monday
4818,7,Q3,Friday
4819,5,Q2,Thursday
4820,1,Q1,Friday
4821,7,Q3,Sunday
4822,10,Q4,Monday
4823,7,Q3,Saturday
4824,11,Q4,Monday
4825,8,Q3,Saturday
4826,10,Q4,Tuesday
4827,7,Q3,Thursday
4828,3,Q1,Wednesday
4829,11,Q4,Wednesday
4830,3,Q1,Sunday
4831,8,Q3,Tuesday
4832,12,Q4,Monday
4833,12,Q4,Wednesday
4834,11,Q4,Saturday
4835,3,Q1,Friday
4836,8,Q3,Thursday
4837,10,Q4,Wednesday
4838,10,Q4,Monday
4839,9,Q3,Monday
4840,3,Q1,Wednesday
4841,4,Q2,Saturday
4842,2,Q1,Tuesday
4843,2,Q1,Thursday
4844,10,Q4,Wednesday
4845,12,Q4,Friday
4846,7,Q3,Wednesday
4847,7,Q3,Sunday
4848,1,Q1,Monday
4849,1,Q1,Wednesday
4850,2,Q1,Wednesday
4851,9,Q3,Saturday
4852,1,Q1,Sunday
4853,12,Q4,Sunday
4854,11,Q4,Friday
4855,9,Q3,Monday
4856,11,Q4,Saturday
4857,5,Q2,Monday
4858,2,Q1,Sunday
4859,9,Q3,Wednesday
4860,1,Q1,Sunday
4861,6,Q2,Tuesday
4862,6,Q2,Tuesday
4863,4,Q2,Friday
4864,10,Q4,Thursday
4865,7,Q3,Tuesday
4866,11,Q4,Friday
4867,8,Q3,Wednesday
4868,7,Q3,Wednesday
4869,1,Q1,Friday
4870,11,Q4,Monday
4871,7,Q3,Saturday
4872,2,Q1,Monday
4873,8,Q3,Wednesday
4874,11,Q4,Saturday
4875,7,Q3,Sunday
4876,5,Q2,Tuesday
4877,1,Q1,Thursday
4878,11,Q4,Sunday
4879,12,Q4,Thursday
4880,1,Q1,Thursday
4881,1,Q1,Friday
4882,2,Q1,Sunday
4883,2,Q1,Tuesday
4884,1,Q1,Wednesday
4885,4,Q2,Friday
4886,6,Q2,Friday
4887,1,Q1,Friday
4888,9,Q3,Wednesday
4889,2,Q1,Monday
4890,11,Q4,Thursday
4891,4,Q2,Sunday
4892,7,Q3,Friday
4893,11,Q4,Saturday
4894,5,Q2,Friday
4895,1,Q1,Friday
4896,2,Q1,Monday
4897,3,Q1,Saturday
4898,5,Q2,Saturday
4899,12,Q4,Sunday
4900,7,Q3,Thursday
4901,10,Q4,Thursday
4902,3,Q1,Tuesday
4903,2,Q1,Friday
4904,2,Q1,Thursday
4905,5,Q2,Thursday
4906,6,Q2,Thursday
4907,7,Q3,Sunday
4908,4,Q2,Saturday
4909,5,Q2,Saturday
4910,4,Q2,Wednesday
4911,6,Q2,Sunday
4912,3,Q1,Wednesday
4913,9,Q3,Sunday
4914,10,Q4,Thursday
4915,8,Q3,Thursday
4916,5,Q2,Friday
4917,8,Q3,Wednesday
4918,11,Q4,Monday
4919,2,Q1,Tuesday
4920,12,Q4,Friday
4921,8,Q3,Friday
4922,6,Q2,Monday
4923,8,Q3,Sunday
4924,6,Q2,Monday
4925,6,Q2,Sunday
4926,10,Q4,Wednesday
4927,3,Q1,Friday
4928,4,Q2,Thursday
4929,2,Q1,Wednesday
4930,10,Q4,Monday
4931,6,Q2,Monday
4932,2,Q1,Saturday
4933,9,Q3,Monday
4934,4,Q2,Tuesday
4935,5,Q2,Wednesday
4936,9,Q3,Tuesday
4937,3,Q1,Sunday
4938,10,Q4,Tuesday
4939,7,Q3,Monday
4940,8,Q3,Sunday
4941,9,Q3,Wednesday
4942,10,Q4,Thursday
4943,11,Q4,Thursday
4944,1,Q1,Wednesday
4945,7,Q3,Monday
4946,3,Q1,Thursday
4947,11,Q4,Tuesday
4948,7,Q3,Friday
4949,9,Q3,Sunday
4950,5,Q2,Tuesday
4951,6,Q2,Sunday
4952,8,Q3,Monday
4953,6,Q2,Sunday
4954,4,Q2,Thursday
4955,1,Q1,Wednesday
4956,2,Q1,Tuesday
4957,12,Q4,Sunday
4958,1,Q1,Thursday
4959,6,Q2,Monday
4960,9,Q3,Tuesday
4961,1,Q1,Sunday
4962,4,Q2,Tuesday
4963,3,Q1,Saturday
4964,1,Q1,Monday
4965,6,Q2,Friday
4966,5,Q2,Monday
4967,6,Q2,Sunday
4968,7,Q3,Friday
4969,8,Q3,Thursday
4970,9,Q3,Monday
4971,8,Q3,Friday
4972,4,Q2,Thursday
4973,9,Q3,Saturday
4974,8,Q3,Sunday
4975,1,Q1,Thursday
4976,4,Q2,Saturday
4977,2,Q1,Friday
4978,9,Q3,Sunday
4979,1,Q1,Thursday
4980,8,Q3,Saturday
4981,8,Q3,Wednesday
4982,12,Q4,Saturday
4983,11,Q4,Thursday
4984,1,Q1,Sunday
4985,2,Q1,Thursday
4986,2,Q1,Tuesday
4987,5,Q2,Saturday
4988,9,Q3,Saturday
4989,7,Q3,Sunday
4990,5,Q2,Thursday
4991,8,Q3,Saturday
4992,5,Q2,Monday
4993,9,Q3,Thursday
4994,7,Q3,Monday
4995,10,Q4,Friday
4996,11,Q4,Thursday
4997,6,Q2,Monday
4998,7,Q3,Sunday
4999,7,Q3,Saturday
5000,7,Q3,Thursday
5001,8,Q3,Sunday
5002,12,Q4,Monday
5003,2,Q1,Monday
5004,8,Q3,Friday
5005,12,Q4,Monday
5006,3,Q1,Friday
5007,10,Q4,Thursday
5008,6,Q2,Monday
5009,10,Q4,Thursday
5010,3,Q1,Monday
5011,8,Q3,Friday
5012,6,Q2,Monday
5013,6,Q2,Saturday
5014,7,Q3,Sunday
5015,3,Q1,Thursday
5016,7,Q3,Sunday
5017,7,Q3,Friday
5018,4,Q2,Monday
5019,2,Q1,Thursday
5020,11,Q4,Friday
5021,9,Q3,Friday
5022,4,Q2,Tuesday
5023,5,Q2,Wednesday
5024,10,Q4,Friday
5025,11,Q4,Friday
5026,12,Q4,Friday
5027,4,Q2,Thursday
5028,6,Q2,Thursday
5029,1,Q1,Saturday
5030,9,Q3,Wednesday
5031,3,Q1,Tuesday
5032,9,Q3,Saturday
5033,10,Q4,Wednesday
5034,3,Q1,Thursday
5035,10,Q4,Monday
5036,3,Q1,Sunday
5037,9,Q3,Saturday
5038,12,Q4,Friday
5039,12,Q4,Tuesday
5040,4,Q2,Monday
5041,11,Q4,Sunday
5042,11,Q4,Tuesday
5043,11,Q4,Friday
5044,4,Q2,Thursday
5045,5,Q2,Friday
5046,10,Q4,Friday
5047,9,Q3,Thursday
5048,1,Q1,Wednesday
5049,1,Q1,Thursday
5050,11,Q4,Saturday
5051,5,Q2,Monday
5052,11,Q4,Friday
5053,3,Q1,Thursday
5054,3,Q1,Friday
5055,2,Q1,Monday
5056,5,Q2,Tuesday
5057,11,Q4,Monday
5058,4,Q2,Wednesday
5059,8,Q3,Thursday
5060,7,Q3,Thursday
5061,8,Q3,Wednesday
