Request_ID,Created_At,Category,Status,Neighborhood_ID,Neighborhood_Name,Ward_Number,Latitude,Longitude,Sentiment_Score,Delay_Minutes,Transit_Route_ID,Complaint_Text,Source,Sentiment_Label,Delay_Severity,NeedScore,Month,Quarter,Day_of_Week,Resolution_Time_Hours
143,06-06-2025 04:00,Garbage,Resolved,8,Marathahalli,111,13.06618406,77.65132238,-0.28,1,148,Garbage not collected,Twitter,negative,On-Time,25.08,6,Q2,Friday,0.016666667
144,28-01-2025 15:00,Streetlight,In Progress,16,Jayanagar,58,12.85642096,77.68978985,0.23,11,109,Garbage not collected,Twitter,positive,Slight Delay,35.87,1,Q1,Tuesday,0.183333333
145,25-03-2025 06:00,Water Leak,In Progress,14,Koramangala,78,13.0177292,77.71010751,0.73,2,161,Pothole near school,Email,positive,On-Time,53.46,3,Q1,Tuesday,0.033333333
146,30-11-2025 02:00,Water Leak,Open,15,Malleshwaram,158,13.00042184,77.69594765,-0.81,7,154,Garbage not collected,Call Center,negative,On-Time,65.15,11,Q4,Sunday,0.116666667
147,04-03-2025 07:00,Streetlight,Resolved,20,BTM Layout,48,12.87083444,77.58441825,0.6,16,157,Water leakage on road,Twitter,positive,Slight Delay,64.97,3,Q1,Tuesday,0.266666667
148,18-05-2025 16:00,Pothole,Open,13,BTM Layout,56,13.08253402,77.54261832,-0.52,19,162,Graffiti on wall,Twitter,negative,Slight Delay,64.3,5,Q2,Sunday,0.316666667
149,06-06-2025 19:00,Streetlight,In Progress,9,Whitefield,42,12.96134307,77.60069074,0.08,23,110,Noise from bar at night,Email,neutral,Heavy Delay,43.42,6,Q2,Friday,0.383333333
150,07-08-2025 00:00,Graffiti,Resolved,1,HSR Layout,24,13.01856443,77.61053855,0.98,-2,134,Illegal parking,Twitter,positive,Early,62.94,8,Q3,Thursday,-0.033333333
151,19-03-2025 05:00,Pothole,In Progress,6,HSR Layout,110,13.07069945,77.54395236,0.97,5,197,Streetlight not working,Twitter,positive,On-Time,71.99,3,Q1,Wednesday,0.083333333
152,02-10-2025 09:00,Garbage,Open,8,Jayanagar,52,12.88253027,77.61200196,-0.37,-4,195,Streetlight not working,Call Center,negative,Early,23.58,10,Q4,Thursday,-0.066666667
153,23-02-2025 19:00,Streetlight,In Progress,20,BTM Layout,171,13.06396079,77.4817339,-0.74,19,185,Pothole near school,Twitter,negative,Slight Delay,77.5,2,Q1,Sunday,0.316666667
154,30-05-2025 05:00,Pothole,Resolved,18,Malleshwaram,34,13.03107641,77.51931254,0.88,2,103,Water leakage on road,Mobile App,positive,On-Time,62.46,5,Q2,Friday,0.033333333
155,11-11-2025 18:00,Garbage,Resolved,18,Yelahanka,188,13.05989808,77.67381443,0.79,12,165,Illegal parking,Call Center,positive,Slight Delay,70.85,11,Q4,Tuesday,0.2
156,31-10-2025 08:00,Streetlight,Open,17,HSR Layout,3,12.97370893,77.50484967,0.23,2,132,Graffiti on wall,Email,positive,On-Time,23.46,10,Q4,Friday,0.033333333
157,10-03-2025 04:00,Water Leak,Resolved,16,BTM Layout,68,12.85837121,77.49171135,-0.94,5,172,Illegal parking,Email,negative,On-Time,70.19,3,Q1,Monday,0.083333333
158,04-06-2025 00:00,Streetlight,In Progress,13,Koramangala,139,13.01762896,77.53620296,0.5,18,134,Noise from bar at night,Email,positive,Slight Delay,61.72,6,Q2,Wednesday,0.3
159,30-01-2025 02:00,Noise,In Progress,4,Malleshwaram,141,12.94363311,77.56131474,-0.68,-1,137,Illegal parking,Twitter,negative,Early,46.32,1,Q1,Thursday,-0.016666667
160,17-07-2025 09:00,Streetlight,In Progress,4,Yelahanka,50,12.95060396,77.54856461,0.89,1,194,Illegal parking,Email,positive,On-Time,61.68,7,Q3,Thursday,0.016666667
161,05-02-2025 14:00,Noise,In Progress,14,Koramangala,82,12.96031555,77.56238162,-0.13,17,177,Garbage not collected,Mobile App,neutral,Slight Delay,38.14,2,Q1,Wednesday,0.283333333
162,07-12-2025 04:00,Garbage,Open,5,BTM Layout,19,12.97322741,77.4919737,0.23,-2,156,Illegal parking,Call Center,positive,Early,17.94,12,Q4,Sunday,-0.033333333
163,01-09-2025 23:00,Streetlight,In Progress,16,Whitefield,44,13.01548356,77.49961855,-0.44,16,194,Overflowing garbage,Mobile App,negative,Slight Delay,55.37,9,Q3,Monday,0.266666667
164,05-11-2025 00:00,Garbage,Open,14,Basavanagudi,161,13.03169392,77.52075049,-0.05,4,132,Broken footpath,Email,neutral,On-Time,15.41,11,Q4,Wednesday,0.066666667
165,30-09-2025 00:00,Garbage,In Progress,14,Basavanagudi,166,13.04421057,77.57059761,0.51,0,143,Pothole near school,Twitter,positive,On-Time,37.5,9,Q3,Tuesday,0.0
166,07-08-2025 17:00,Pothole,Open,14,Jayanagar,3,13.01790155,77.55076973,-0.02,7,152,Garbage not collected,Twitter,neutral,On-Time,17.75,8,Q3,Thursday,0.116666667
167,04-08-2025 12:00,Garbage,In Progress,14,Jayanagar,113,13.05086985,77.68740048,0.69,10,179,Water leakage on road,Email,positive,Slight Delay,62.09,8,Q3,Monday,0.166666667
168,13-03-2025 03:00,Garbage,In Progress,19,Yelahanka,65,12.8805373,77.60765537,0.43,16,119,Garbage not collected,Email,positive,Slight Delay,54.77,3,Q1,Thursday,0.266666667
169,30-08-2025 07:00,Streetlight,Open,3,Koramangala,163,13.05920442,77.62271031,-0.85,19,162,Garbage not collected,Email,negative,Slight Delay,84.1,8,Q3,Saturday,0.316666667
170,19-08-2025 15:00,Streetlight,Resolved,17,BTM Layout,164,12.94681977,77.61817788,0.21,-4,150,Water leakage on road,Twitter,positive,Early,13.98,8,Q3,Tuesday,-0.066666667
171,25-07-2025 11:00,Water Leak,Resolved,14,BTM Layout,166,12.98219417,77.56963252,0.23,20,113,Broken footpath,Mobile App,positive,Heavy Delay,48.28,7,Q3,Friday,0.333333333
172,27-05-2025 06:00,Pothole,Resolved,10,Whitefield,39,12.95844485,77.74414499,-0.24,18,134,Garbage not collected,Call Center,negative,Slight Delay,46.12,5,Q2,Tuesday,0.3
173,09-01-2025 10:00,Garbage,Open,13,Marathahalli,153,12.9689293,77.46119863,-0.35,9,144,Illegal parking,Email,negative,On-Time,40.31,1,Q1,Thursday,0.15
174,25-06-2025 18:00,Pothole,Resolved,4,Jayanagar,64,12.92135692,77.51475133,-0.87,2,132,Graffiti on wall,Mobile App,negative,On-Time,61.86,6,Q2,Wednesday,0.033333333
175,02-07-2025 21:00,Noise,Resolved,11,Marathahalli,104,12.89248773,77.53539641,-0.11,11,160,Noise from bar at night,Mobile App,neutral,Slight Delay,28.67,7,Q3,Wednesday,0.183333333
176,07-04-2025 23:00,Garbage,Open,15,Marathahalli,13,12.87622368,77.71438942,-0.33,21,192,Illegal parking,Mobile App,negative,Heavy Delay,55.66,4,Q2,Monday,0.35
177,30-11-2025 12:00,Pothole,Resolved,15,Whitefield,68,12.96284971,77.72566074,0.9,23,171,Illegal parking,Email,positive,Heavy Delay,92.62,11,Q4,Sunday,0.383333333
178,03-05-2025 03:00,Water Leak,Resolved,2,Marathahalli,70,12.88131525,77.70383115,0.35,8,152,Illegal parking,Twitter,positive,On-Time,38.93,5,Q2,Saturday,0.133333333
179,21-11-2025 01:00,Water Leak,Resolved,11,Marathahalli,75,12.91124712,77.57508529,-0.08,24,197,Pothole near school,Mobile App,neutral,Heavy Delay,44.8,11,Q4,Friday,0.4
180,09-01-2025 05:00,Garbage,Open,2,Whitefield,1,12.88340397,77.72438717,0.51,12,177,Broken footpath,Mobile App,positive,Slight Delay,54.05,1,Q1,Thursday,0.2
181,24-10-2025 21:00,Noise,Open,5,HSR Layout,182,12.87728031,77.47955243,0.56,23,177,Water leakage on road,Mobile App,positive,Heavy Delay,72.22,10,Q4,Friday,0.383333333
182,22-03-2025 10:00,Water Leak,Resolved,13,Marathahalli,98,13.07061529,77.64573041,-0.04,8,149,Water leakage on road,Call Center,neutral,On-Time,20.33,3,Q1,Saturday,0.133333333
183,19-09-2025 23:00,Water Leak,Resolved,1,Jayanagar,104,13.01850649,77.73116713,-0.85,-2,114,Overflowing garbage,Mobile App,negative,Early,55.14,9,Q3,Friday,-0.033333333
184,28-06-2025 10:00,Noise,Open,7,Whitefield,116,13.08093978,77.67646995,0.56,15,141,Broken footpath,Mobile App,positive,Slight Delay,61.19,6,Q2,Saturday,0.25
185,15-04-2025 15:00,Pothole,Resolved,7,Malleshwaram,137,13.01100304,77.53336015,-0.82,15,119,Water leakage on road,Twitter,negative,Slight Delay,76.79,4,Q2,Tuesday,0.25
186,28-01-2025 11:00,Water Leak,Open,10,Marathahalli,164,13.06098776,77.66525175,0.7,16,191,Graffiti on wall,Mobile App,positive,Slight Delay,70.97,1,Q1,Tuesday,0.266666667
187,28-04-2025 03:00,Streetlight,Resolved,6,HSR Layout,113,12.98882465,77.53842901,-0.33,17,167,Garbage not collected,Mobile App,negative,Slight Delay,50.14,4,Q2,Monday,0.283333333
188,23-10-2025 18:00,Graffiti,Open,20,Jayanagar,103,12.96565751,77.48347463,0.28,-5,106,Streetlight not working,Email,positive,Early,16.8,10,Q4,Thursday,-0.083333333
189,30-09-2025 18:00,Graffiti,In Progress,12,Indiranagar,37,12.98211935,77.66516646,0.48,17,165,Noise from bar at night,Twitter,positive,Slight Delay,59.14,9,Q3,Tuesday,0.283333333
190,24-03-2025 18:00,Water Leak,In Progress,13,Jayanagar,106,12.93005637,77.50376799,-0.93,0,172,Water leakage on road,Mobile App,negative,On-Time,62.7,3,Q1,Monday,0.0
191,14-12-2025 10:00,Pothole,Open,11,Koramangala,187,13.0144931,77.48331948,-0.23,-1,122,Pothole near school,Mobile App,negative,Early,19.32,12,Q4,Sunday,-0.016666667
192,02-05-2025 07:00,Pothole,In Progress,18,Malleshwaram,108,13.07429373,77.61552802,0.21,9,135,Graffiti on wall,Call Center,positive,On-Time,31.91,5,Q2,Friday,0.15
193,14-03-2025 06:00,Garbage,Resolved,2,Basavanagudi,21,13.04558836,77.63618758,0.7,24,111,Graffiti on wall,Call Center,positive,Heavy Delay,82.0,3,Q1,Friday,0.4
194,18-03-2025 19:00,Streetlight,Open,16,BTM Layout,148,12.9655,77.46531689,0.44,10,122,Broken footpath,Mobile App,positive,Slight Delay,47.09,3,Q1,Tuesday,0.166666667
195,28-12-2025 16:00,Pothole,Open,2,Koramangala,129,13.08847977,77.45134067,0.79,16,194,Streetlight not working,Call Center,positive,Slight Delay,76.37,12,Q4,Sunday,0.266666667
196,05-05-2025 00:00,Noise,Resolved,19,Whitefield,187,13.09635577,77.7146211,-0.83,21,110,Overflowing garbage,Mobile App,negative,Heavy Delay,85.66,5,Q2,Monday,0.35
197,23-03-2025 15:00,Streetlight,Resolved,6,Whitefield,28,12.97327515,77.48457577,-0.86,2,100,Overflowing garbage,Email,negative,On-Time,61.26,3,Q1,Sunday,0.033333333
198,28-08-2025 23:00,Graffiti,Open,1,BTM Layout,184,13.06615996,77.62516942,0.43,23,176,Streetlight not working,Call Center,positive,Heavy Delay,64.42,8,Q3,Thursday,0.383333333
199,06-10-2025 22:00,Streetlight,Resolved,11,Yelahanka,108,12.85119256,77.73606387,-0.2,22,138,Graffiti on wall,Email,negative,Heavy Delay,49.24,10,Q4,Monday,0.366666667
200,10-04-2025 09:00,Noise,Open,18,Yelahanka,9,12.8666639,77.60357303,-0.04,0,192,Noise from bar at night,Mobile App,neutral,On-Time,9.3,4,Q2,Thursday,0.0
201,17-07-2025 08:00,Water Leak,Resolved,10,BTM Layout,193,12.85559735,77.4919394,0.21,-1,169,Streetlight not working,Call Center,positive,Early,18.12,7,Q3,Thursday,-0.016666667
202,17-03-2025 02:00,Noise,Open,18,Whitefield,164,13.04329075,77.56804535,0.97,0,130,Illegal parking,Mobile App,positive,On-Time,65.1,3,Q1,Monday,0.0
203,06-12-2025 19:00,Noise,Resolved,1,Jayanagar,162,12.86994478,77.63721264,-0.87,19,108,Broken footpath,Twitter,negative,Slight Delay,85.3,12,Q4,Saturday,0.316666667
204,05-12-2025 08:00,Water Leak,Resolved,19,Malleshwaram,32,12.85426264,77.67885189,-0.78,22,155,Overflowing garbage,Email,negative,Heavy Delay,84.04,12,Q4,Friday,0.366666667
205,03-10-2025 16:00,Water Leak,In Progress,16,HSR Layout,66,12.88685469,77.6320814,0.66,-5,117,Graffiti on wall,Twitter,positive,Early,39.6,10,Q4,Friday,-0.083333333
206,19-08-2025 14:00,Water Leak,In Progress,7,Basavanagudi,100,12.9265737,77.46029472,-0.96,8,158,Noise from bar at night,Email,negative,On-Time,75.53,8,Q3,Tuesday,0.133333333
207,19-06-2025 05:00,Water Leak,In Progress,15,Malleshwaram,153,12.96617517,77.49293086,-0.1,13,166,Illegal parking,Mobile App,neutral,Slight Delay,30.83,6,Q2,Thursday,0.216666667
208,11-01-2025 22:00,Water Leak,Resolved,1,BTM Layout,179,12.86635082,77.56154051,0.55,13,195,Noise from bar at night,Call Center,positive,Slight Delay,57.83,1,Q1,Saturday,0.216666667
209,19-09-2025 23:00,Noise,Open,9,Whitefield,191,12.97474556,77.66171411,-0.61,19,102,Graffiti on wall,Twitter,negative,Slight Delay,69.7,9,Q3,Friday,0.316666667
210,27-03-2025 09:00,Garbage,Resolved,2,Yelahanka,173,12.91201537,77.62529839,-0.63,9,129,Pothole near school,Call Center,negative,On-Time,57.11,3,Q1,Thursday,0.15
211,14-08-2025 23:00,Garbage,In Progress,17,Whitefield,154,12.91859287,77.4634085,-0.38,13,163,Illegal parking,Call Center,negative,Slight Delay,47.63,8,Q3,Thursday,0.216666667
212,09-07-2025 12:00,Pothole,Resolved,10,Yelahanka,21,13.05547556,77.68906577,-0.7,0,169,Broken footpath,Twitter,negative,On-Time,48.9,7,Q3,Wednesday,0.0
213,10-05-2025 12:00,Garbage,In Progress,6,Malleshwaram,82,13.09673089,77.63153733,0.36,19,190,Illegal parking,Twitter,positive,Slight Delay,54.7,5,Q2,Saturday,0.316666667
214,26-10-2025 06:00,Graffiti,In Progress,5,Koramangala,179,12.96596601,77.71614501,-0.6,20,101,Garbage not collected,Call Center,negative,Heavy Delay,70.48,10,Q4,Sunday,0.333333333
215,05-11-2025 08:00,Garbage,Open,8,Jayanagar,24,12.93044267,77.57529593,-0.55,-1,119,Garbage not collected,Mobile App,negative,Early,38.52,11,Q4,Wednesday,-0.016666667
216,13-05-2025 02:00,Noise,Open,8,Malleshwaram,111,13.08286204,77.59706053,0.15,20,180,Streetlight not working,Twitter,neutral,Heavy Delay,43.48,5,Q2,Tuesday,0.333333333
217,04-04-2025 23:00,Water Leak,In Progress,5,Jayanagar,92,12.97511211,77.57166523,0.93,10,196,Water leakage on road,Mobile App,positive,Slight Delay,76.49,4,Q2,Friday,0.166666667
218,18-02-2025 02:00,Water Leak,In Progress,12,Marathahalli,12,13.03258839,77.66673636,0.83,21,180,Noise from bar at night,Mobile App,positive,Heavy Delay,85.66,2,Q1,Tuesday,0.35
219,07-07-2025 11:00,Noise,Resolved,7,Malleshwaram,139,12.95343501,77.67563926,0.73,3,128,Overflowing garbage,Twitter,positive,On-Time,54.83,7,Q3,Monday,0.05
220,20-09-2025 07:00,Graffiti,In Progress,13,Indiranagar,155,12.90063714,77.66697272,0.06,19,108,Water leakage on road,Mobile App,neutral,Slight Delay,36.7,9,Q3,Saturday,0.316666667
221,16-09-2025 05:00,Garbage,Resolved,13,Indiranagar,23,13.01372128,77.53747979,-0.4,9,103,Garbage not collected,Email,negative,On-Time,43.31,9,Q3,Tuesday,0.15
222,10-03-2025 16:00,Noise,In Progress,17,Jayanagar,161,13.01621066,77.64080946,0.41,16,139,Broken footpath,Mobile App,positive,Slight Delay,53.57,3,Q1,Monday,0.266666667
223,19-08-2025 19:00,Pothole,Open,4,Marathahalli,92,12.96504596,77.55155845,-0.22,2,154,Pothole near school,Mobile App,negative,On-Time,22.86,8,Q3,Tuesday,0.033333333
224,24-06-2025 23:00,Water Leak,Open,18,Jayanagar,166,12.91748741,77.70026012,0.56,19,112,Illegal parking,Mobile App,positive,Slight Delay,66.7,6,Q2,Tuesday,0.316666667
225,18-12-2025 21:00,Streetlight,In Progress,10,BTM Layout,183,13.05795337,77.46653485,-0.97,19,105,Streetlight not working,Call Center,negative,Slight Delay,91.3,12,Q4,Thursday,0.316666667
226,17-04-2025 13:00,Pothole,Resolved,3,Indiranagar,198,12.91882953,77.46131623,0.06,2,172,Garbage not collected,Mobile App,neutral,On-Time,13.26,4,Q2,Thursday,0.033333333
227,22-08-2025 00:00,Graffiti,Resolved,12,Whitefield,170,13.014756,77.48051253,-0.33,23,125,Broken footpath,Mobile App,negative,Heavy Delay,58.42,8,Q3,Friday,0.383333333
228,05-01-2025 02:00,Pothole,Resolved,1,Jayanagar,123,12.94599641,77.51070896,-0.5,-2,140,Pothole near school,Mobile App,negative,Early,34.14,1,Q1,Sunday,-0.033333333
229,02-04-2025 16:00,Noise,In Progress,11,Jayanagar,157,12.96812017,77.46129061,0.32,18,141,Garbage not collected,Mobile App,positive,Slight Delay,50.92,4,Q2,Wednesday,0.3
230,04-05-2025 09:00,Garbage,In Progress,18,Basavanagudi,34,12.90285067,77.47148501,0.32,-4,177,Pothole near school,Call Center,positive,Early,20.58,5,Q2,Sunday,-0.066666667
231,27-07-2025 05:00,Water Leak,Open,13,HSR Layout,125,13.01236999,77.54181695,-0.93,10,160,Broken footpath,Call Center,negative,Slight Delay,76.49,7,Q3,Sunday,0.166666667
232,04-07-2025 17:00,Graffiti,Open,17,HSR Layout,57,12.90645646,77.4799372,0.9,-3,161,Water leakage on road,Call Center,positive,Early,56.76,7,Q3,Friday,-0.05
233,30-04-2025 13:00,Graffiti,In Progress,8,Yelahanka,3,12.97142851,77.69062213,-0.28,3,197,Overflowing garbage,Twitter,negative,On-Time,27.83,4,Q2,Wednesday,0.05
234,09-02-2025 20:00,Streetlight,Open,20,Marathahalli,6,12.93211485,77.46616022,0.83,20,167,Broken footpath,Twitter,positive,Heavy Delay,84.28,2,Q1,Sunday,0.333333333
235,15-12-2025 00:00,Pothole,Resolved,19,Indiranagar,48,13.09090143,77.72237883,0.17,-2,120,Overflowing garbage,Call Center,neutral,Early,14.34,12,Q4,Monday,-0.033333333
236,26-08-2025 11:00,Streetlight,Resolved,17,Indiranagar,102,13.09555527,77.71125186,0.31,-4,130,Garbage not collected,Twitter,positive,Early,19.98,8,Q3,Tuesday,-0.066666667
237,17-10-2025 08:00,Garbage,In Progress,2,HSR Layout,192,13.03837283,77.51251531,0.92,13,142,Water leakage on road,Call Center,positive,Slight Delay,80.03,10,Q4,Friday,0.216666667
238,07-07-2025 05:00,Garbage,Resolved,3,Jayanagar,120,13.09597937,77.47145812,0.64,17,120,Illegal parking,Mobile App,positive,Slight Delay,68.74,7,Q3,Monday,0.283333333
239,24-07-2025 15:00,Streetlight,In Progress,3,Jayanagar,13,12.87838766,77.48166051,-0.72,19,128,Overflowing garbage,Call Center,negative,Slight Delay,76.3,7,Q3,Thursday,0.316666667
240,16-06-2025 03:00,Water Leak,Resolved,6,Indiranagar,36,13.09808116,77.61772647,-0.99,9,154,Garbage not collected,Call Center,negative,On-Time,78.71,6,Q2,Monday,0.15
241,08-09-2025 15:00,Garbage,In Progress,10,Marathahalli,70,12.87588898,77.63027472,-0.38,1,157,Broken footpath,Twitter,negative,On-Time,31.08,9,Q3,Monday,0.016666667
242,20-02-2025 18:00,Streetlight,Resolved,18,Koramangala,33,12.95386294,77.54467484,-0.02,2,123,Water leakage on road,Call Center,neutral,On-Time,10.86,2,Q1,Thursday,0.033333333
243,07-07-2025 08:00,Pothole,Resolved,18,BTM Layout,105,12.90973689,77.5390501,0.46,-3,144,Overflowing garbage,Email,positive,Early,30.36,7,Q3,Monday,-0.05
244,17-07-2025 07:00,Streetlight,Open,14,Basavanagudi,57,13.08846149,77.60945038,0.32,17,179,Graffiti on wall,Mobile App,positive,Slight Delay,49.54,7,Q3,Thursday,0.283333333
245,09-07-2025 19:00,Streetlight,Open,16,Indiranagar,55,13.00894748,77.54168841,-0.37,9,108,Overflowing garbage,Call Center,negative,On-Time,41.51,7,Q3,Wednesday,0.15
246,02-12-2025 10:00,Noise,Open,7,Yelahanka,107,12.99928188,77.73029585,0.08,-5,184,Garbage not collected,Call Center,neutral,Early,4.8,12,Q4,Tuesday,-0.083333333
247,24-05-2025 14:00,Garbage,Open,1,Koramangala,141,13.09935963,77.56478953,0.3,10,165,Graffiti on wall,Call Center,positive,Slight Delay,38.69,5,Q2,Saturday,0.166666667
248,13-02-2025 13:00,Water Leak,Open,17,Indiranagar,51,13.00310653,77.51594412,0.03,22,101,Pothole near school,Call Center,neutral,Heavy Delay,39.04,2,Q1,Thursday,0.366666667
249,15-10-2025 05:00,Water Leak,Open,5,Basavanagudi,92,13.01153997,77.49378945,0.38,16,136,Water leakage on road,Twitter,positive,Slight Delay,51.77,10,Q4,Wednesday,0.266666667
250,12-03-2025 13:00,Noise,In Progress,1,HSR Layout,53,12.86119357,77.63951246,-0.03,-3,136,Garbage not collected,Twitter,neutral,Early,4.56,3,Q1,Wednesday,-0.05
251,24-05-2025 04:00,Graffiti,In Progress,17,Indiranagar,36,13.06476265,77.54799848,0.06,-4,168,Broken footpath,Email,neutral,Early,4.98,5,Q2,Saturday,-0.066666667
252,03-09-2025 15:00,Water Leak,Open,10,Koramangala,133,13.09252236,77.50663845,0.88,24,145,Streetlight not working,Twitter,positive,Heavy Delay,92.8,9,Q3,Wednesday,0.4
253,20-05-2025 18:00,Streetlight,In Progress,12,BTM Layout,119,13.09007779,77.53274466,-0.22,9,105,Pothole near school,Email,negative,On-Time,32.51,5,Q2,Tuesday,0.15
254,10-01-2025 09:00,Noise,Open,20,Jayanagar,25,12.9052764,77.54236447,0.51,-2,147,Overflowing garbage,Email,positive,Early,34.74,1,Q1,Friday,-0.033333333
255,23-07-2025 21:00,Pothole,In Progress,2,Malleshwaram,81,12.90647884,77.63775004,-0.33,21,107,Streetlight not working,Call Center,negative,Heavy Delay,55.66,7,Q3,Wednesday,0.35
256,20-10-2025 14:00,Garbage,Resolved,16,HSR Layout,37,12.94151178,77.50240445,-0.34,8,131,Water leakage on road,Email,negative,On-Time,38.33,10,Q4,Monday,0.133333333
257,22-08-2025 08:00,Garbage,In Progress,15,Koramangala,19,12.92755252,77.66984113,0.85,3,176,Overflowing garbage,Mobile App,positive,On-Time,62.03,8,Q3,Friday,0.05
258,30-11-2025 04:00,Garbage,In Progress,13,Yelahanka,35,12.92640366,77.54146468,0.4,16,166,Pothole near school,Twitter,positive,Slight Delay,52.97,11,Q4,Sunday,0.266666667
259,17-11-2025 03:00,Streetlight,In Progress,18,Yelahanka,107,13.00130418,77.59649288,0.86,22,172,Streetlight not working,Email,positive,Heavy Delay,88.84,11,Q4,Monday,0.366666667
260,13-07-2025 10:00,Pothole,Resolved,20,Whitefield,162,13.051402,77.6464517,0.99,3,167,Broken footpath,Mobile App,positive,On-Time,70.43,7,Q3,Sunday,0.05
261,16-11-2025 23:00,Noise,Open,14,Malleshwaram,54,13.08419204,77.61308603,-1.0,8,127,Streetlight not working,Twitter,,On-Time,77.93,11,Q4,Sunday,0.133333333
262,09-12-2025 00:00,Noise,In Progress,18,Indiranagar,174,12.86696512,77.64867006,0.97,9,139,Overflowing garbage,Mobile App,positive,On-Time,77.51,12,Q4,Tuesday,0.15
263,02-11-2025 19:00,Garbage,In Progress,2,Whitefield,6,12.91949462,77.54677865,-0.8,18,115,Pothole near school,Call Center,negative,Slight Delay,79.72,11,Q4,Sunday,0.3
264,02-04-2025 21:00,Pothole,Resolved,2,Yelahanka,129,12.91375344,77.73903498,-0.86,-1,156,Water leakage on road,Call Center,negative,Early,57.12,4,Q2,Wednesday,-0.016666667
265,14-02-2025 13:00,Pothole,Open,3,Indiranagar,34,12.93935992,77.58769692,0.54,18,174,Graffiti on wall,Twitter,positive,Slight Delay,64.12,2,Q1,Friday,0.3
266,24-05-2025 12:00,Pothole,In Progress,5,Whitefield,56,12.95608357,77.54658008,-0.3,-4,154,Pothole near school,Email,negative,Early,19.38,5,Q2,Saturday,-0.066666667
